train/critic_loss,time/total_timesteps,rollout/success_rate,rollout/ep_rew_mean,train/learning_rate,train/actor_loss,train/ent_coef_loss,rollout/ep_len_mean,time/time_elapsed,train/ent_coef,train/n_updates,time/episodes,time/fps
1.3533693552017212,94541,0.19,-28.218026380000005,0.0005,26.54953384399414,-0.23988133668899536,15.16,2669,0.030925435945391655,94440,6024,35
0.46682465076446533,94590,0.19,-28.229169630000005,0.0005,26.56192970275879,-0.9127059578895569,15.03,2670,0.030423834919929504,94489,6028,35
0.3938489854335785,94660,0.2,-27.968799450000002,0.0005,26.207443237304688,1.42866849899292,15.07,2672,0.030624059960246086,94559,6032,35
1.0334632396697998,94717,0.19,-28.253696710000003,0.0005,26.173137664794922,-0.3258686363697052,15.02,2673,0.03139512985944748,94616,6036,35
1.1120566129684448,94778,0.2,-27.843689799999996,0.0005,24.543241500854492,1.349777340888977,15.09,2675,0.031553205102682114,94677,6040,35
0.6968457102775574,94834,0.21,-27.618236899999996,0.0005,27.262859344482422,-0.33559751510620117,15.18,2676,0.031673576682806015,94733,6044,35
0.9881932735443115,94879,0.2,-27.74819,0.0005,24.432140350341797,0.04283714294433594,15.08,2678,0.031125253066420555,94778,6048,35
0.23511238396167755,94937,0.19,-27.921438809999998,0.0005,27.56250762939453,0.08589345216751099,15.03,2679,0.03158187121152878,94836,6052,35
0.9054933786392212,94994,0.19,-27.872147369999997,0.0005,26.11737823486328,0.557766318321228,14.97,2681,0.03193917125463486,94893,6056,35
0.7543909549713135,95058,0.19,-27.850078839999995,0.0005,27.221607208251953,0.3827518820762634,15.09,2682,0.03208469599485397,94957,6060,35
0.7954698801040649,95125,0.19,-28.11345509,0.0005,26.5408878326416,-0.7050085663795471,15.11,2684,0.032122865319252014,95024,6064,35
1.183104395866394,95195,0.2,-27.732407839999997,0.0005,26.74109649658203,1.0262675285339355,15.23,2686,0.031571391969919205,95094,6068,35
3.8793201446533203,95256,0.2,-27.590917250000007,0.0005,24.721487045288086,0.7277681827545166,15.38,2688,0.032363828271627426,95155,6072,35
0.32402503490448,95317,0.2,-27.65082118,0.0005,25.442358016967773,-0.17713013291358948,15.32,2689,0.03291616588830948,95216,6076,35
