rollout/success_rate,train/learning_rate,rollout/ep_rew_mean,train/ent_coef,time/time_elapsed,time/fps,train/actor_loss,train/ent_coef_loss,time/episodes,train/critic_loss,rollout/ep_len_mean,train/n_updates,time/total_timesteps
0.56,0.0005,-17.65402165,0.0482933335006237,1644,34,14.343749046325684,0.5375419855117798,3188,1.4801172018051147,18.61,57112,57213
0.57,0.0005,-17.581738069999997,0.04842481389641762,1646,34,15.931434631347656,0.3780669569969177,3192,4.542149066925049,18.56,57187,57288
0.57,0.0005,-17.62664069,0.047078944742679596,1648,34,16.703041076660156,-1.3449921607971191,3196,2.38144850730896,18.61,57265,57366
0.58,0.0005,-17.31234886,0.0479758121073246,1651,34,16.11257553100586,0.8158327341079712,3200,7.6743059158325195,19.02,57375,57476
0.6,0.0005,-16.89509947,0.047985006123781204,1653,34,14.274971008300781,0.31824129819869995,3204,3.0643768310546875,19.13,57456,57557
0.59,0.0005,-17.03180545,0.04958656057715416,1655,34,17.26480484008789,-0.469941645860672,3208,0.6543444395065308,19.23,57538,57639
0.6,0.0005,-16.85018685,0.04813621565699577,1657,34,15.735183715820312,-1.246445655822754,3212,1.6069391965866089,19.22,57608,57709
0.59,0.0005,-17.22855666,0.04667838662862778,1659,34,15.710235595703125,0.3714475631713867,3216,0.8320920467376709,19.13,57680,57781
0.59,0.0005,-17.24131887,0.046857211738824844,1660,34,16.304908752441406,-0.8897386789321899,3220,0.6167742013931274,19.15,57748,57849
0.59,0.0005,-17.31028464,0.045194558799266815,1663,34,15.163257598876953,0.39190730452537537,3224,2.1355717182159424,19.32,57841,57942
0.59,0.0005,-17.27419867,0.04625438153743744,1665,34,16.764892578125,1.4450576305389404,3228,0.5271667242050171,19.52,57926,58027
0.57,0.0005,-17.59515617,0.0473807118833065,1667,34,16.478591918945312,0.03536047041416168,3232,1.4644079208374023,19.51,57998,58099
0.59,0.0005,-17.15113073,0.04687723517417908,1669,34,16.687957763671875,0.7730365991592407,3236,3.0822863578796387,19.65,58079,58180
0.6,0.0005,-16.780251510000003,0.047092877328395844,1671,34,15.258546829223633,1.1029139757156372,3240,1.874509334564209,19.65,58154,58255
0.6,0.0005,-16.552807229999996,0.05086428299546242,1673,34,17.575183868408203,3.161417007446289,3244,4.034361362457275,19.63,58234,58335
0.57,0.0005,-17.16788628,0.05401664972305298,1675,34,15.675662994384766,1.2224546670913696,3248,3.228515386581421,19.45,58306,58407
0.56,0.0005,-17.56198361,0.05528828129172325,1677,34,16.70574188232422,0.585706353187561,3252,3.9589953422546387,19.36,58370,58471
0.57,0.0005,-17.44610939,0.05650250241160393,1679,34,15.930511474609375,0.9180890321731567,3256,1.5723316669464111,19.47,58441,58542
0.55,0.0005,-18.14880033,0.05895759165287018,1681,34,17.465160369873047,0.8696883320808411,3260,1.9726862907409668,19.45,58520,58621
0.54,0.0005,-18.51483761,0.0611317902803421,1683,34,16.057594299316406,-0.05920949578285217,3264,0.9590633511543274,19.61,58598,58699
0.52,0.0005,-19.21742798,0.06227945163846016,1685,34,16.841094970703125,0.5068906545639038,3268,1.16519296169281,19.57,58669,58770
0.51,0.0005,-19.45206831,0.0625929906964302,1687,34,16.277820587158203,0.10627660155296326,3272,2.8115241527557373,19.52,58751,58852
0.49,0.0005,-19.89161617,0.06245221570134163,1689,34,16.34261703491211,-0.6885879635810852,3276,0.9346778392791748,19.59,58829,58930
0.5,0.0005,-19.649833369999996,0.061456840485334396,1691,34,15.55662727355957,-0.4982765316963196,3280,1.4115521907806396,19.56,58902,59003
0.51,0.0005,-19.469827969999997,0.059967175126075745,1692,34,17.18346405029297,-0.6033883094787598,3284,0.9342829585075378,19.55,58972,59073
0.5,0.0005,-19.796766059999996,0.05901312828063965,1694,34,16.738187789916992,-0.42016905546188354,3288,1.4083056449890137,19.37,59049,59150
0.49,0.0005,-19.90861703,0.05818561092019081,1696,34,16.44942855834961,-0.23136404156684875,3292,2.28120493888855,19.39,59126,59227
0.46,0.0005,-20.5213944,0.057908397167921066,1698,34,16.24912452697754,-0.44656914472579956,3296,1.7682723999023438,19.37,59202,59303
0.45,0.0005,-20.71945334,0.05834071710705757,1700,34,16.5139217376709,0.0549660325050354,3300,2.28842830657959,18.91,59266,59367
0.42,0.0005,-21.558587740000004,0.05777531489729881,1702,34,16.879589080810547,-0.07941178977489471,3304,1.2793128490447998,18.8,59336,59437
0.45,0.0005,-20.944745500000007,0.05648989975452423,1704,34,17.411865234375,-0.611121416091919,3308,0.9277843236923218,18.74,59412,59513
0.47,0.0005,-20.44582763,0.05626046285033226,1706,34,15.563186645507812,-0.2018498182296753,3312,3.2833969593048096,18.76,59484,59585
0.47,0.0005,-20.15118308,0.05600687861442566,1708,34,15.959341049194336,0.44774574041366577,3316,1.2519683837890625,18.85,59565,59666
0.45,0.0005,-20.49803432,0.055976156145334244,1710,34,14.803380966186523,-0.6262992024421692,3320,2.4199891090393066,18.9,59638,59739
0.45,0.0005,-20.44347697,0.054664742201566696,1712,34,15.648025512695312,-0.5793178677558899,3324,2.0749003887176514,18.79,59720,59821
0.44,0.0005,-20.69639748,0.05429885908961296,1714,34,13.84922981262207,0.033631935715675354,3328,0.8302544355392456,18.73,59799,59900
0.47,0.0005,-20.18397785,0.053740493953228,1716,34,16.87508773803711,-1.0966744422912598,3332,0.6396721601486206,18.79,59877,59978
0.47,0.0005,-20.129256199999997,0.05291957035660744,1733,34,15.979312896728516,-0.602814793586731,3336,0.6562620401382446,18.64,59943,60044
0.46,0.0005,-20.32658837,0.052177295088768005,1735,34,14.767473220825195,0.5958321690559387,3340,1.1637969017028809,18.68,60022,60123
0.47,0.0005,-20.272376539999996,0.05193011462688446,1738,34,15.728584289550781,-0.48724040389060974,3344,2.9904513359069824,18.69,60103,60204
0.5,0.0005,-19.52341076,0.05088163912296295,1739,34,15.309764862060547,-1.4223527908325195,3348,1.6824122667312622,18.73,60179,60280
0.54,0.0005,-18.388514049999998,0.049589455127716064,1741,34,15.986238479614258,-0.010589376091957092,3352,1.825852870941162,18.82,60252,60353
0.54,0.0005,-18.54615783,0.04984186589717865,1743,34,16.98487091064453,0.11628753691911697,3356,0.8250267505645752,18.88,60329,60430
0.55,0.0005,-18.225395759999998,0.05010607838630676,1744,34,15.280191421508789,0.26182419061660767,3360,0.5395137071609497,18.73,60393,60494
0.54,0.0005,-18.370833159999997,0.050773985683918,1746,34,15.817828178405762,0.16830691695213318,3364,0.7373032569885254,18.69,60467,60568
0.57,0.0005,-17.631594170000003,0.05075812712311745,1748,34,16.446285247802734,0.1578797698020935,3368,2.390528678894043,18.67,60536,60637
0.56,0.0005,-17.782784000000003,0.05071854591369629,1750,34,15.874984741210938,0.20006263256072998,3372,0.6498948335647583,18.55,60606,60707
0.55,0.0005,-18.02050216,0.05054469034075737,1751,34,15.661216735839844,-0.2844448387622833,3376,2.2112016677856445,18.45,60674,60775
0.53,0.0005,-18.489253090000002,0.05015349015593529,1753,34,16.294279098510742,0.09224139899015427,3380,0.7787787914276123,18.37,60739,60840
0.53,0.0005,-18.333982250000002,0.05098375305533409,1755,34,15.153989791870117,1.2805105447769165,3384,1.551880121231079,18.38,60810,60911
0.53,0.0005,-18.19123975,0.05180284380912781,1756,34,17.2418270111084,-0.6714159250259399,3388,0.5308865308761597,18.23,60872,60973
0.54,0.0005,-18.00453924,0.0507563017308712,1758,34,16.525531768798828,-0.15197226405143738,3392,1.8365132808685303,18.15,60941,61042
0.55,0.0005,-17.97680943,0.05164965242147446,1759,34,16.475099563598633,0.23399251699447632,3396,0.738684356212616,18.06,61008,61109
0.56,0.0005,-17.66479963,0.052687086164951324,1761,34,16.48288917541504,-0.44850197434425354,3400,0.6990716457366943,18.2,61086,61187
0.59,0.0005,-16.803603510000002,0.0539083331823349,1763,34,16.500659942626953,-0.2836824953556061,3404,1.399524450302124,18.28,61164,61265
0.57,0.0005,-17.17071204,0.05343776196241379,1765,34,16.076881408691406,-0.40579432249069214,3408,0.599626898765564,18.29,61241,61342
0.56,0.0005,-17.401324390000003,0.05195189639925957,1767,34,16.826560974121094,-1.0157955884933472,3412,1.5823506116867065,18.31,61315,61416
0.55,0.0005,-17.792089919999995,0.051249224692583084,1769,34,14.829177856445312,0.07576043903827667,3416,1.1136629581451416,18.37,61402,61503
0.55,0.0005,-17.71965774,0.051465731114149094,1771,34,15.222200393676758,0.06243978440761566,3420,1.155747652053833,18.4,61478,61579
0.54,0.0005,-17.94734887,0.05170073360204697,1772,34,15.028885841369629,0.7558668255805969,3424,2.075448989868164,18.36,61556,61657
0.55,0.0005,-17.728398960000003,0.05205834284424782,1774,34,15.564091682434082,-0.33617764711380005,3428,0.743839681148529,18.2,61619,61720
0.53,0.0005,-18.110023180000002,0.050924405455589294,1776,34,15.97646427154541,0.5009142160415649,3432,1.4993159770965576,18.2,61697,61798
0.54,0.0005,-17.751880890000002,0.05003536865115166,1778,34,14.667257308959961,-0.5369502902030945,3436,2.5996522903442383,18.2,61763,61864
0.54,0.0005,-17.84017606,0.048700228333473206,1779,34,15.710128784179688,0.14325186610221863,3440,0.6797537207603455,18.08,61830,61931
0.55,0.0005,-17.568134330000003,0.049215640872716904,1782,34,16.197599411010742,0.6921705007553101,3444,1.2853446006774902,18.19,61922,62023
0.56,0.0005,-17.3433144,0.050060857087373734,1783,34,16.224468231201172,0.7064089775085449,3448,1.9384238719940186,18.14,61993,62094
0.52,0.0005,-18.13909578,0.05110124871134758,1785,34,15.661849975585938,-0.10350467264652252,3452,1.0033373832702637,18.15,62067,62168
0.52,0.0005,-17.99664451,0.05099046230316162,1787,34,15.816128730773926,0.2700164318084717,3456,1.23398756980896,18.18,62147,62248
0.54,0.0005,-17.366969190000002,0.049707140773534775,1789,34,15.367236137390137,-0.49689239263534546,3460,0.585774302482605,18.24,62217,62318
0.54,0.0005,-17.42946173,0.04899827018380165,1791,34,17.746204376220703,-0.31000816822052,3464,4.530075550079346,18.21,62288,62389
0.54,0.0005,-17.32703183,0.04900104179978371,1793,34,14.956915855407715,0.391239732503891,3468,2.2598726749420166,18.33,62369,62470
0.55,0.0005,-17.107389100000006,0.04993448778986931,1795,34,14.512523651123047,0.25141939520835876,3472,0.8213546872138977,18.47,62453,62554
0.54,0.0005,-17.3543013,0.05032937973737717,1797,34,16.02983856201172,0.868306577205658,3476,1.170478343963623,18.49,62523,62624
0.55,0.0005,-17.17332306,0.050464097410440445,1799,34,15.649797439575195,-0.08820454776287079,3480,1.4602649211883545,18.49,62588,62689
0.52,0.0005,-18.06790608,0.04967549815773964,1800,34,16.18707275390625,-0.08211633563041687,3484,1.391243815422058,18.38,62648,62749
0.54,0.0005,-17.49354675,0.0503249429166317,1802,34,14.578115463256836,0.08422517776489258,3488,1.523445725440979,18.36,62708,62809
0.52,0.0005,-17.98484087,0.04976048693060875,1804,34,15.584047317504883,-0.44890296459198,3492,1.0796422958374023,18.27,62768,62869
0.51,0.0005,-18.039689459999998,0.0499100536108017,1806,34,16.56792640686035,-0.07065059244632721,3496,0.8729692697525024,18.33,62841,62942
0.5,0.0005,-18.278458,0.050912365317344666,1808,34,16.26775550842285,-0.02344110608100891,3500,1.7495639324188232,18.44,62930,63031
0.5,0.0005,-18.26746306,0.05042566359043121,1810,34,15.341653823852539,0.21648840606212616,3504,1.698744773864746,18.41,63005,63106
0.52,0.0005,-17.941049250000003,0.04949905723333359,1812,34,16.810049057006836,0.4492932856082916,3508,1.1201297044754028,18.44,63085,63186
0.53,0.0005,-17.66596092,0.050712089985609055,1814,34,15.224021911621094,-0.6880037784576416,3512,2.431976318359375,18.36,63151,63252
0.54,0.0005,-17.42884922,0.049632322043180466,1815,34,15.541064262390137,-0.21757939457893372,3516,1.2732796669006348,18.11,63213,63314
0.56,0.0005,-17.11652157,0.04913576319813728,1817,34,15.87607192993164,0.03333260864019394,3520,0.9794389605522156,18.13,63291,63392
0.55,0.0005,-17.35919093,0.049804214388132095,1819,34,17.05716323852539,0.43199044466018677,3524,1.2437989711761475,18.05,63361,63462
0.56,0.0005,-17.09603289,0.050857286900281906,1821,34,16.638051986694336,0.9427144527435303,3528,1.5995099544525146,18.16,63435,63536
0.58,0.0005,-16.692441730000002,0.0521571971476078,1823,34,16.79358673095703,0.9443354606628418,3532,1.8957737684249878,18.15,63512,63613
0.57,0.0005,-16.87740369,0.05283593758940697,1825,34,17.832969665527344,0.5674875974655151,3536,4.5409369468688965,18.12,63575,63676
0.57,0.0005,-16.954840879999995,0.052410803735256195,1827,34,16.69234275817871,-0.1626761555671692,3540,0.5903774499893188,18.23,63653,63754
0.58,0.0005,-16.71971857,0.052503541111946106,1829,34,15.574195861816406,-0.040655046701431274,3544,1.3487471342086792,18.1,63732,63833
0.56,0.0005,-17.28002912,0.049248501658439636,1832,34,15.983686447143555,0.03222621977329254,3548,1.3387393951416016,18.41,63834,63935
0.59,0.0005,-16.77672168,0.04867956414818764,1834,34,14.970964431762695,0.8659455180168152,3552,1.6275575160980225,18.46,63913,64014
0.59,0.0005,-16.60391085,0.050064295530319214,1836,34,16.456707000732422,0.4729652404785156,3556,4.566279411315918,18.5,63997,64098
0.56,0.0005,-17.508075690000002,0.05160294100642204,1838,34,15.760412216186523,0.7747969627380371,3560,1.8222439289093018,18.45,64062,64163
0.58,0.0005,-18.76000399,0.0532633513212204,1852,34,16.68702507019043,0.41093528270721436,3564,2.5262691974639893,22.87,64575,64676
0.56,0.0005,-19.281959329999996,0.051754072308540344,1853,34,16.893325805664062,-0.29601114988327026,3568,2.1037251949310303,22.74,64643,64744
0.56,0.0005,-19.267456029999998,0.050697535276412964,1855,34,15.918880462646484,-0.6614653468132019,3572,1.2989416122436523,22.63,64716,64817
0.59,0.0005,-18.641751420000002,0.05032363161444664,1857,34,14.932638168334961,0.2388022392988205,3576,1.8977913856506348,22.7,64793,64894
0.59,0.0005,-18.460438,0.05088102072477341,1859,34,16.887325286865234,-0.17953482270240784,3580,0.5452605485916138,22.67,64855,64956
0.6,0.0005,-18.07699509,0.05062025785446167,1861,34,15.61408805847168,-0.016010567545890808,3584,2.9825263023376465,22.92,64940,65041
0.6,0.0005,-18.1349357,0.05110061541199684,1863,34,16.18813133239746,-0.8515037298202515,3588,0.28977537155151367,23.02,65010,65111
0.6,0.0005,-18.11739509,0.05000361055135727,1864,34,14.658101081848145,0.48202836513519287,3592,1.3865107297897339,23.03,65071,65172
0.6,0.0005,-18.19709658,0.04990619421005249,1866,34,17.13327407836914,-0.28022122383117676,3596,3.407245635986328,22.9,65131,65232
0.6,0.0005,-18.347849360000005,0.04885106533765793,1867,34,16.745948791503906,0.34647831320762634,3600,1.0209195613861084,22.62,65192,65293
0.6,0.0005,-18.30468338,0.049249447882175446,1869,34,16.344728469848633,-0.41214388608932495,3604,0.6441570520401001,22.59,65264,65365
0.58,0.0005,-18.80865644,0.048897791653871536,1871,34,16.236614227294922,-0.7441818714141846,3608,0.3055688142776489,22.53,65338,65439
0.57,0.0005,-19.14723147,0.048090286552906036,1873,34,15.514820098876953,0.8359984159469604,3612,1.3706599473953247,22.79,65430,65531
0.58,0.0005,-18.81431488,0.047984231263399124,1874,34,14.564400672912598,0.24033045768737793,3616,1.71907377243042,22.83,65496,65597
0.57,0.0005,-19.09601097,0.04811697080731392,1876,34,15.21087646484375,0.2711580693721771,3620,0.6326181888580322,22.8,65571,65672
0.59,0.0005,-18.59070023,0.047747813165187836,1878,34,16.626323699951172,-0.29863572120666504,3624,1.7076932191848755,22.84,65645,65746
0.57,0.0005,-19.3297101,0.04737241193652153,1880,34,17.103363037109375,-0.7701103687286377,3628,0.26446568965911865,22.71,65706,65807
0.56,0.0005,-19.63775736,0.04749327898025513,1882,34,17.193052291870117,-0.8015166521072388,3632,0.7059404850006104,22.63,65775,65876
0.56,0.0005,-19.757932229999998,0.046579405665397644,1884,34,14.334169387817383,-0.20307829976081848,3636,0.9159735441207886,22.82,65857,65958
0.55,0.0005,-19.98382088,0.046336036175489426,1886,34,16.081771850585938,-0.6402138471603394,3640,0.3667188584804535,22.69,65922,66023
0.53,0.0005,-20.328057079999997,0.04557300731539726,1888,34,15.503405570983887,-0.47369876503944397,3644,1.8125555515289307,22.61,65993,66094
0.52,0.0005,-20.50241087,0.04557562246918678,1890,34,17.642244338989258,0.007072001695632935,3648,0.6773895621299744,22.33,66067,66168
0.52,0.0005,-20.36386,0.045773062855005264,1892,35,15.941654205322266,0.08211221545934677,3652,0.9608926773071289,22.22,66135,66236
0.53,0.0005,-20.20411558,0.04581139609217644,1893,35,16.8409423828125,0.13640831410884857,3656,2.1871275901794434,21.96,66193,66294
0.53,0.0005,-19.9866161,0.045317549258470535,1895,35,13.214674949645996,0.5467910170555115,3660,0.5941181182861328,21.96,66258,66359
0.51,0.0005,-18.70295844,0.045654624700546265,1897,35,16.119670867919922,-0.8208142518997192,3664,0.6168681979179382,17.59,66334,66435
0.53,0.0005,-18.294148679999996,0.04498560354113579,1899,35,16.584915161132812,0.463880330324173,3668,0.9779338836669922,17.64,66407,66508
0.53,0.0005,-18.403369599999998,0.04473746195435524,1901,35,16.69577980041504,-0.6252435445785522,3672,1.5988301038742065,17.64,66480,66581
0.53,0.0005,-18.43765849,0.04567993804812431,1903,35,15.334842681884766,-0.07823873311281204,3676,2.421773672103882,17.66,66559,66660
0.52,0.0005,-18.7934947,0.046549975872039795,1905,35,15.137012481689453,0.056372687220573425,3680,1.378050684928894,17.95,66650,66751
0.53,0.0005,-18.632167369999998,0.04543156176805496,1907,35,15.576964378356934,0.20447736978530884,3684,1.266437292098999,17.76,66716,66817
0.52,0.0005,-18.8717543,0.04618249088525772,1909,35,15.501026153564453,-0.49753400683403015,3688,1.0154213905334473,17.82,66792,66893
0.53,0.0005,-18.63551134,0.04573697969317436,1911,35,15.93096923828125,-0.5861859917640686,3692,0.7831426858901978,17.86,66857,66958
0.55,0.0005,-18.08758992,0.04648241400718689,1913,35,14.881206512451172,1.0138566493988037,3696,1.5313732624053955,17.98,66929,67030
0.54,0.0005,-18.24456846,0.047097962349653244,1915,35,15.456348419189453,0.2977403402328491,3700,2.205089569091797,18.32,67024,67125
0.54,0.0005,-18.36453036,0.04730642959475517,1917,35,14.779908180236816,-1.022569179534912,3704,0.5810943245887756,18.24,67088,67189
0.55,0.0005,-18.052637649999998,0.04652944952249527,1919,35,16.783828735351562,0.026359178125858307,3708,2.236042022705078,18.09,67147,67248
0.52,0.0005,-18.623248,0.046588458120822906,1921,35,14.822195053100586,0.08770791441202164,3712,1.3154447078704834,17.89,67219,67320
0.52,0.0005,-18.70673592,0.04713387414813042,1923,35,15.138561248779297,0.13265195488929749,3716,1.1753880977630615,17.98,67294,67395
0.52,0.0005,-18.75695035,0.04658711329102516,1925,35,15.701438903808594,1.1682391166687012,3720,1.9753398895263672,17.98,67369,67470
0.51,0.0005,-18.995754469999998,0.04846976324915886,1927,35,14.925895690917969,-1.144775629043579,3724,0.4474179446697235,17.94,67439,67540
0.52,0.0005,-18.531949409999996,0.0478128157556057,1928,35,16.38159942626953,1.3195704221725464,3728,2.3539154529571533,17.94,67500,67601
0.52,0.0005,-18.58352425,0.0498989075422287,1931,35,16.35481834411621,0.5045803785324097,3732,0.76572585105896,18.01,67576,67677
0.51,0.0005,-18.71820644,0.050474558025598526,1933,35,15.882354736328125,0.7353623509407043,3736,1.1977815628051758,17.93,67650,67751
0.51,0.0005,-18.645301799999995,0.049745336174964905,1935,35,15.031794548034668,0.1485390067100525,3740,0.6746234893798828,18.07,67729,67830
0.51,0.0005,-18.73334482,0.04929595813155174,1938,35,13.734033584594727,-0.15805533528327942,3744,1.5554287433624268,18.28,67821,67922
0.51,0.0005,-18.653443400000004,0.04885555058717728,1940,35,14.720344543457031,0.5399521589279175,3748,1.5062733888626099,18.37,67904,68005
0.5,0.0005,-18.88334922,0.049512796103954315,1942,35,14.816865921020508,1.1136726140975952,3752,1.8067898750305176,18.46,67981,68082
0.5,0.0005,-18.84905154,0.050107020884752274,1944,35,13.28162670135498,-0.9043732285499573,3756,0.7557814121246338,18.62,68055,68156
0.51,0.0005,-18.707014560000005,0.049054086208343506,1946,35,16.03333282470703,-0.013471871614456177,3760,0.7080902457237244,18.72,68130,68231
0.51,0.0005,-18.61270405,0.049341510981321335,1948,35,14.717002868652344,-0.3136550784111023,3764,0.9455956816673279,18.7,68204,68305
0.49,0.0005,-18.90555646,0.04874059185385704,1950,35,16.272109985351562,-0.25489941239356995,3768,0.7167240381240845,18.7,68277,68378
0.49,0.0005,-18.877973259999997,0.04810323938727379,1952,35,15.25652027130127,0.3986644148826599,3772,1.5713107585906982,18.8,68360,68461
0.47,0.0005,-19.17417608,0.04865015298128128,1955,35,15.333555221557617,-0.6036115884780884,3776,0.7186972498893738,18.77,68436,68537
0.48,0.0005,-18.92850259,0.048766862601041794,1957,35,16.27103042602539,-0.43168139457702637,3780,1.0192512273788452,18.65,68515,68616
0.48,0.0005,-18.85091544,0.04740109667181969,1959,35,15.945684432983398,-1.2037017345428467,3784,0.37855014204978943,18.62,68578,68679
0.47,0.0005,-19.038370559999997,0.04574254900217056,1961,35,16.820186614990234,0.15588776767253876,3788,0.8556123971939087,18.66,68658,68759
0.46,0.0005,-19.22646854,0.04542337357997894,1963,35,15.244885444641113,-0.00034283101558685303,3792,0.41666314005851746,18.7,68727,68828
0.44,0.0005,-19.71891424,0.04479283466935158,1965,35,14.650948524475098,-0.2326425015926361,3796,0.719393253326416,18.75,68804,68905
0.44,0.0005,-19.67971335,0.04564117267727852,1967,35,15.039392471313477,0.880094587802887,3800,0.29281580448150635,18.55,68879,68980
0.43,0.0005,-19.77028798,0.04675370827317238,1969,35,15.497989654541016,0.13578368723392487,3804,0.9561772346496582,18.66,68954,69055
0.42,0.0005,-20.14737207,0.045897942036390305,1971,35,15.778207778930664,-0.33142006397247314,3808,0.20224186778068542,18.7,69017,69118
0.45,0.0005,-19.490550749999997,0.04548373818397522,1973,35,15.976532936096191,0.03127831220626831,3812,1.0519458055496216,18.73,69092,69193
0.45,0.0005,-19.45486948,0.044563982635736465,1975,35,15.910553932189941,0.02585984766483307,3816,1.430464744567871,18.65,69159,69260
0.44,0.0005,-19.67564379,0.0443793348968029,1976,35,15.014143943786621,0.2601918876171112,3820,1.641946792602539,18.6,69229,69330
0.43,0.0005,-20.02971395,0.043948471546173096,1978,35,15.640321731567383,-0.813238799571991,3824,0.3941407799720764,18.55,69294,69395
0.43,0.0005,-20.015139509999997,0.04446646571159363,1980,35,14.80394458770752,1.0521469116210938,3828,0.3889848291873932,18.6,69360,69461
0.42,0.0005,-20.29411143,0.04498560354113579,1982,35,15.28961181640625,0.9653089642524719,3832,0.8112888336181641,18.54,69430,69531
0.42,0.0005,-20.429065819999998,0.045054420828819275,1984,35,15.40452766418457,0.5318677425384521,3836,1.6221387386322021,18.48,69498,69599
0.44,0.0005,-19.937116189999994,0.04443879425525665,1986,35,15.729268074035645,-0.23181752860546112,3840,0.4251956343650818,18.46,69575,69676
0.45,0.0005,-19.696380389999998,0.04510768502950668,1988,35,13.911879539489746,0.2546309232711792,3844,0.3398674726486206,18.28,69649,69750
0.46,0.0005,-19.56770005,0.04601902887225151,1990,35,15.834312438964844,0.7189210653305054,3848,1.4335906505584717,18.11,69715,69816
0.46,0.0005,-19.65406145,0.046276167035102844,1993,35,15.900529861450195,0.3031894564628601,3852,2.246335029602051,18.18,69799,69900
0.47,0.0005,-19.427972009999998,0.04545704647898674,1994,35,16.04323959350586,0.6405593156814575,3856,1.4093719720840454,18.15,69870,69971
0.46,0.0005,-19.7502784,0.04548491910099983,2013,34,16.572723388671875,-0.38188260793685913,3860,1.1269385814666748,18.09,69939,70040
0.48,0.0005,-19.413511109999998,0.0446186400949955,2016,34,16.686201095581055,0.44567206501960754,3864,0.7540927529335022,18.16,70020,70121
0.49,0.0005,-19.29130332,0.044803865253925323,2017,34,15.69530963897705,0.6020816564559937,3868,0.5518214702606201,18.15,70092,70193
0.48,0.0005,-19.51321564,0.04649234563112259,2019,34,16.632373809814453,-0.08445453643798828,3872,1.8220860958099365,17.96,70156,70257
0.49,0.0005,-19.358930429999997,0.04613018408417702,2022,34,16.53793716430664,1.1246249675750732,3876,0.9376794099807739,18.02,70238,70339
0.49,0.0005,-19.450946179999995,0.0451522059738636,2024,34,16.357505798339844,0.3034716844558716,3880,2.375758171081543,18.04,70319,70420
0.5,0.0005,-19.18320267,0.04471776634454727,2026,34,15.581622123718262,-0.13630682229995728,3884,0.3020380735397339,18.08,70386,70487
0.51,0.0005,-19.05860946,0.04389706254005432,2028,34,15.669538497924805,1.371980905532837,3888,1.2503645420074463,18.16,70474,70575
0.51,0.0005,-19.07866747,0.04410088434815407,2030,34,15.768359184265137,0.805931806564331,3892,0.8284832835197449,18.14,70541,70642
0.53,0.0005,-18.58039437,0.044755447655916214,2032,34,16.840206146240234,0.5193477869033813,3896,0.496121346950531,18.12,70616,70717
0.55,0.0005,-18.131442070000002,0.044487763196229935,2034,34,16.680700302124023,-0.03913271427154541,3900,1.1667571067810059,18.17,70696,70797
0.56,0.0005,-17.98471658,0.044333361089229584,2036,34,14.131929397583008,-0.8686294555664062,3904,1.8396623134613037,18.25,70779,70880
0.57,0.0005,-17.54939159,0.04437980800867081,2039,34,15.87814712524414,-0.5256529450416565,3908,0.841040313243866,18.37,70854,70955
0.57,0.0005,-17.63415204,0.04331180825829506,2040,34,15.947750091552734,0.6411004066467285,3912,1.709242582321167,18.3,70922,71023
0.56,0.0005,-17.902921579999997,0.042355380952358246,2042,34,16.400089263916016,-0.4696232080459595,3916,1.0910656452178955,18.28,70987,71088
0.57,0.0005,-17.628719649999997,0.04254663363099098,2044,34,15.202619552612305,1.081828236579895,3920,1.5564334392547607,18.31,71060,71161
0.57,0.0005,-17.48246561,0.04300214350223541,2045,34,14.717490196228027,-0.8725415468215942,3924,2.0802347660064697,18.39,71133,71234
0.57,0.0005,-17.383949979999997,0.04316136986017227,2047,34,16.75756072998047,0.8785915374755859,3928,1.3704885244369507,18.49,71209,71310
0.59,0.0005,-16.77969918,0.04432155564427376,2049,34,16.957073211669922,0.6988308429718018,3932,1.274428129196167,18.62,71292,71393
0.59,0.0005,-16.770543749999998,0.04538913071155548,2051,34,15.595064163208008,-0.4462074041366577,3936,0.6952900886535645,18.67,71365,71466
0.59,0.0005,-16.768826179999998,0.045453839004039764,2054,34,15.997523307800293,0.4519840478897095,3940,1.3950715065002441,18.72,71447,71548
0.59,0.0005,-16.6847554,0.04564802721142769,2055,34,15.20097541809082,0.3598451018333435,3944,0.9728546142578125,18.7,71519,71620
0.58,0.0005,-16.881133090000002,0.04564331844449043,2057,34,15.490361213684082,0.5845222473144531,3948,0.36299803853034973,18.7,71585,71686
0.6,0.0005,-16.458266469999998,0.04616725444793701,2059,34,14.701459884643555,-0.16785140335559845,3952,0.27389460802078247,18.66,71665,71766
0.57,0.0005,-17.076737599999998,0.0472811795771122,2061,34,15.10003662109375,-0.30741623044013977,3956,0.4859137535095215,18.79,71749,71850
0.6,0.0005,-16.199592349999996,0.04691386595368385,2063,34,17.163965225219727,0.184605211019516,3960,0.5577895641326904,18.77,71816,71917
0.57,0.0005,-16.79049026,0.047906991094350815,2065,34,16.217113494873047,-0.28489845991134644,3964,0.5923078060150146,18.73,71893,71994
0.57,0.0005,-16.64814251,0.04854801297187805,2067,34,15.332725524902344,-1.4189773797988892,3968,1.836348056793213,18.74,71966,72067
0.58,0.0005,-16.54869854,0.04769616201519966,2069,34,17.044355392456055,-0.4548290967941284,3972,0.9978234767913818,18.66,72022,72123
0.59,0.0005,-16.3157065,0.04819582775235176,2071,34,16.02082061767578,-1.1751699447631836,3976,2.2059378623962402,18.69,72107,72208
