idx,Run0,Run0,Run1,Run1,Run2,Run2,Run3,Run3,Run4,Run4
300000,0.44221663871405337,0.44221663871405337,0.49553562491061676,0.49553562491061676,0.5,0.5,0.44221663871405337,0.44221663871405337,0.33993463423951903,0.33993463423951903
310000,0.44221663871405337,0.44221663871405337,0.37267799624996495,0.37267799624996495,0.4714045207910317,0.4714045207910317,0.44221663871405337,0.44221663871405337,0.44221663871405337,0.44221663871405337
320000,0.44221663871405337,0.44221663871405337,0.49553562491061687,0.49553562491061687,0.5,0.5,0.44221663871405337,0.44221663871405337,0.44221663871405337,0.44221663871405337
330000,0.44221663871405337,0.44221663871405337,0.49553562491061676,0.49553562491061676,0.5,0.5,0.44221663871405337,0.44221663871405337,0.458257569495584,0.458257569495584
340000,0.44221663871405337,0.44221663871405337,0.45825756949558405,0.45825756949558405,0.5,0.5,0.44221663871405337,0.44221663871405337,0.33993463423951903,0.33993463423951903
350000,0.44221663871405337,0.44221663871405337,0.45825756949558394,0.45825756949558394,0.4818944098266986,0.4818944098266986,0.44221663871405337,0.44221663871405337,0.458257569495584,0.458257569495584
360000,0.33993463423951903,0.33993463423951903,0.49553562491061676,0.49553562491061676,0.4714045207910317,0.4714045207910317,0.44221663871405337,0.44221663871405337,0.44221663871405337,0.44221663871405337
370000,0.44221663871405337,0.44221663871405337,0.45825756949558405,0.45825756949558405,0.4714045207910316,0.4714045207910316,0.44221663871405337,0.44221663871405337,0.458257569495584,0.458257569495584
380000,0.44221663871405337,0.44221663871405337,0.458257569495584,0.458257569495584,0.4714045207910317,0.4714045207910317,0.33993463423951903,0.33993463423951903,0.458257569495584,0.458257569495584
390000,0.44221663871405337,0.44221663871405337,0.49888765156985887,0.49888765156985887,0.5,0.5,0.33993463423951903,0.33993463423951903,0.3726779962499649,0.3726779962499649
400000,0.44221663871405337,0.44221663871405337,0.49553562491061676,0.49553562491061676,0.4818944098266986,0.4818944098266986,0.44221663871405337,0.44221663871405337,0.44221663871405337,0.44221663871405337
410000,0.44221663871405337,0.44221663871405337,0.49553562491061676,0.49553562491061676,0.5,0.5,0.33993463423951903,0.33993463423951903,0.44221663871405337,0.44221663871405337
420000,0.44221663871405337,0.44221663871405337,0.49553562491061676,0.49553562491061676,0.4714045207910317,0.4714045207910317,0.44221663871405337,0.44221663871405337,0.4818944098266986,0.4818944098266986
430000,0.44221663871405337,0.44221663871405337,0.49553562491061676,0.49553562491061676,0.4714045207910317,0.4714045207910317,0.44221663871405337,0.44221663871405337,0.5,0.5
440000,0.44221663871405337,0.44221663871405337,0.49553562491061676,0.49553562491061676,0.4818944098266986,0.4818944098266986,0.33993463423951903,0.33993463423951903,0.49553562491061676,0.49553562491061676
450000,0.44221663871405337,0.44221663871405337,0.49553562491061687,0.49553562491061687,0.4714045207910317,0.4714045207910317,0.44221663871405337,0.44221663871405337,0.5,0.5
460000,0.44221663871405337,0.44221663871405337,0.49553562491061676,0.49553562491061676,0.3726779962499649,0.3726779962499649,0.44221663871405337,0.44221663871405337,0.37267799624996495,0.37267799624996495
470000,0.44221663871405337,0.44221663871405337,0.49888765156985887,0.49888765156985887,0.4714045207910317,0.4714045207910317,0.44221663871405337,0.44221663871405337,0.49553562491061676,0.49553562491061676
480000,0.44221663871405337,0.44221663871405337,0.49553562491061687,0.49553562491061687,0.4714045207910317,0.4714045207910317,0.44221663871405337,0.44221663871405337,0.49553562491061676,0.49553562491061676
490000,0.44221663871405337,0.44221663871405337,0.49888765156985887,0.49888765156985887,0.49888765156985887,0.49888765156985887,0.44221663871405337,0.44221663871405337,0.49553562491061676,0.49553562491061676
499712,0.33993463423951903,0.33993463423951903,0.49888765156985887,0.49888765156985887,0.4714045207910317,0.4714045207910317,0.44221663871405337,0.44221663871405337,0.49553562491061676,0.49553562491061676
