idx,Run0,Run0,Run1,Run1,Run2,Run2,Run3,Run3,Run4,Run4
250000,32.60657133159212,32.60657133159212,23.82127723743311,23.82127723743311,22.931786248906782,22.931786248906782,21.86285395046544,21.86285395046544,31.05530747786279,31.05530747786279
260000,33.66030873042117,33.66030873042117,32.563836628127845,32.563836628127845,29.70468730484798,29.70468730484798,3.7317034341832933,3.7317034341832933,35.23745390877577,35.23745390877577
270000,30.55346153206907,30.55346153206907,35.769319932012685,35.769319932012685,32.94303013009143,32.94303013009143,24.78767925610766,24.78767925610766,27.87129449703936,27.87129449703936
280000,36.240415833546265,36.240415833546265,31.645925788214665,31.645925788214665,29.91426872825626,29.91426872825626,25.72958529132904,25.72958529132904,20.374540306063068,20.374540306063068
290000,33.661835890123456,33.661835890123456,33.68512701751463,33.68512701751463,27.668522059130996,27.668522059130996,24.505114634122624,24.505114634122624,20.344798949359433,20.344798949359433
300000,34.855688830735424,34.855688830735424,30.527365789768684,30.527365789768684,26.020062307175625,26.020062307175625,21.200990241328267,21.200990241328267,15.622185998925222,15.622185998925222
310000,37.26502228234984,37.26502228234984,40.12386931245459,40.12386931245459,34.917916213191106,34.917916213191106,26.653566210617413,26.653566210617413,26.01151084268548,26.01151084268548
320000,35.17343299584704,35.17343299584704,39.18923786143251,39.18923786143251,32.10360663365782,32.10360663365782,23.634560074653706,23.634560074653706,34.122061714516235,34.122061714516235
330000,33.66020639662437,33.66020639662437,35.018920048798556,35.018920048798556,30.799131356055387,30.799131356055387,4.903016799779556,4.903016799779556,31.58024444870988,31.58024444870988
340000,32.48286363505831,32.48286363505831,38.87167878905128,38.87167878905128,29.347326335138725,29.347326335138725,26.609283975219896,26.609283975219896,24.96361480683095,24.96361480683095
350000,25.913719728160615,25.913719728160615,33.447844113169204,33.447844113169204,28.235025696205955,28.235025696205955,17.61191152379155,17.61191152379155,32.276115217488744,32.276115217488744
360000,26.269771302750595,26.269771302750595,33.44776407121817,33.44776407121817,24.98605931779754,24.98605931779754,18.995655969201557,18.995655969201557,27.218032394933577,27.218032394933577
370000,33.18809692519128,33.18809692519128,33.777720109693334,33.777720109693334,25.562473948285295,25.562473948285295,23.857917847640167,23.857917847640167,32.41554758104784,32.41554758104784
380000,29.60622929919169,29.60622929919169,42.130523237325974,42.130523237325974,27.424636528228465,27.424636528228465,21.05537636094676,21.05537636094676,34.64288201577445,34.64288201577445
390000,32.15525781090639,32.15525781090639,45.5283007001726,45.5283007001726,27.519413036159538,27.519413036159538,3.2809982287957955,3.2809982287957955,23.799315771865864,23.799315771865864
400000,32.871990663870655,32.871990663870655,34.92576358970414,34.92576358970414,12.723918084825492,12.723918084825492,22.458249529928615,22.458249529928615,32.23502271457236,32.23502271457236
410000,33.182657040062765,33.182657040062765,35.78559637037423,35.78559637037423,25.242748141773607,25.242748141773607,17.55828506263135,17.55828506263135,29.996283986636502,29.996283986636502
420000,28.44818986840169,28.44818986840169,31.417676043232223,31.417676043232223,29.74541202041481,29.74541202041481,16.776521773725914,16.776521773725914,36.14603261786515,36.14603261786515
430000,33.29181030665525,33.29181030665525,36.17986993825984,36.17986993825984,34.79124829613676,34.79124829613676,19.24701531884388,19.24701531884388,35.56781715472865,35.56781715472865
440000,32.66009613988513,32.66009613988513,38.56347311662743,38.56347311662743,24.08563876372335,24.08563876372335,4.927647549274178,4.927647549274178,32.13560726559698,32.13560726559698
450000,37.73008954544412,37.73008954544412,36.807723278175295,36.807723278175295,27.07194754298545,27.07194754298545,16.821307027766522,16.821307027766522,35.37660134160651,35.37660134160651
460000,32.92066728178717,32.92066728178717,38.62869141908736,38.62869141908736,14.893046415796544,14.893046415796544,23.15170302542238,23.15170302542238,21.917293480405835,21.917293480405835
470000,29.276108867930887,29.276108867930887,39.771069441670974,39.771069441670974,25.310331192880508,25.310331192880508,19.594712966073356,19.594712966073356,35.246157832542515,35.246157832542515
480000,34.03320126976097,34.03320126976097,37.08963329866356,37.08963329866356,18.400650361314145,18.400650361314145,21.180823054161767,21.180823054161767,34.14052338092326,34.14052338092326
490000,29.997714607891186,29.997714607891186,35.993397538753634,35.993397538753634,23.661494802178627,23.661494802178627,22.591643736858153,22.591643736858153,34.32254215631784,34.32254215631784
499712,26.496431879084877,26.496431879084877,37.37117959423737,37.37117959423737,12.679723612641975,12.679723612641975,5.369694252971947,5.369694252971947,36.567737801448196,36.567737801448196
