train/actor_loss,rollout/ep_len_mean,rollout/success_rate,train/ent_coef,train/ent_coef_loss,rollout/ep_rew_mean,time/episodes,time/fps,train/learning_rate,train/critic_loss,time/total_timesteps,train/n_updates,time/time_elapsed
23.267261505126953,16.86,0.0,0.014748833142220974,-1.518076777458191,-25.50117397,2648,55,0.0005,0.06129078567028046,49358,49257,887
23.410850524902344,16.82,0.0,0.014470269903540611,-0.907396137714386,-25.51555801,2652,55,0.0005,0.09537860751152039,49430,49329,888
23.15996551513672,16.84,0.0,0.014488918706774712,-0.09287022054195404,-25.5288614,2656,55,0.0005,0.05417012423276901,49503,49402,889
22.94770050048828,17.12,0.0,0.014174274168908596,0.19756712019443512,-25.362439230000003,2660,55,0.0005,0.06693752855062485,49584,49483,890
23.302602767944336,17.02,0.0,0.014387376606464386,-0.5051939487457275,-25.34123579,2664,55,0.0005,0.03939975053071976,49650,49549,891
23.485801696777344,17.04,0.0,0.01450380776077509,-0.6071597337722778,-25.295271250000006,2668,55,0.0005,0.08280376344919205,49723,49622,892
22.963397979736328,16.94,0.0,0.01425712089985609,0.18642082810401917,-25.300465049999993,2672,55,0.0005,0.06591305136680603,49783,49682,893
23.20508575439453,16.82,0.0,0.014168523252010345,1.2395057678222656,-25.387857889999996,2676,55,0.0005,0.030885323882102966,49849,49748,894
23.125497817993164,16.83,0.0,0.014325525611639023,0.28771182894706726,-25.32168786,2680,55,0.0005,0.10034996271133423,49917,49816,895
27.90908432006836,16.78,0.0,0.01604873314499855,-0.6174391508102417,-25.409443539999998,2684,55,0.0005,0.7704150080680847,49978,49877,896
23.347537994384766,16.99,0.0,0.016414087265729904,1.6284329891204834,-25.280353019999996,2688,54,0.0005,0.12088347226381302,50049,49948,912
23.48354148864746,17.36,0.0,0.01677730679512024,-0.1574569046497345,-25.51848729,2692,54,0.0005,0.1801542490720749,50154,50053,913
23.661231994628906,17.68,0.0,0.017078615725040436,-0.39717328548431396,-25.566657159999995,2696,54,0.0005,0.11709581315517426,50243,50142,915
23.424692153930664,17.63,0.0,0.01681065373122692,-0.8738106489181519,-25.569828619999996,2700,54,0.0005,0.14946617186069489,50304,50203,916
24.057876586914062,17.64,0.0,0.016707340255379677,-0.45786193013191223,-25.546594920000008,2704,54,0.0005,0.11288290470838547,50374,50273,917
23.536670684814453,17.58,0.0,0.016486575827002525,0.4930436611175537,-25.613316740000005,2708,54,0.0005,0.3099523186683655,50430,50329,917
23.477121353149414,17.59,0.0,0.0163081344217062,0.09809359908103943,-25.647084460000006,2712,54,0.0005,0.10040232539176941,50503,50402,918
23.477275848388672,17.58,0.0,0.01620120368897915,-0.41063612699508667,-25.672204680000004,2716,54,0.0005,0.07346300035715103,50569,50468,919
23.82087516784668,17.71,0.0,0.016021253541111946,-1.1964181661605835,-25.55327506,2720,54,0.0005,0.1743488311767578,50636,50535,920
23.327178955078125,17.82,0.0,0.0157899409532547,-1.309122085571289,-25.41881523,2724,54,0.0005,0.06264922022819519,50712,50611,922
23.393352508544922,17.84,0.0,0.01557810977101326,-0.44357162714004517,-25.370021190000003,2728,55,0.0005,0.031507935374975204,50781,50680,923
23.781005859375,17.95,0.0,0.015397426672279835,-1.323803186416626,-25.378511749999998,2732,55,0.0005,0.10571803897619247,50858,50757,924
23.249879837036133,17.86,0.0,0.015268026851117611,-0.6969383955001831,-25.36651002,2736,55,0.0005,0.1268777847290039,50926,50825,925
23.275646209716797,17.9,0.0,0.015014984644949436,0.12602131068706512,-25.344666599999996,2740,55,0.0005,0.061365269124507904,50998,50897,926
23.001686096191406,17.82,0.0,0.014917656779289246,-0.9869987964630127,-25.336149799999998,2744,55,0.0005,0.04363588988780975,51062,50961,927
23.686134338378906,17.78,0.0,0.014836261048913002,-1.1867263317108154,-25.24233276,2748,55,0.0005,0.11102588474750519,51136,51035,928
23.522876739501953,17.79,0.0,0.014519210904836655,-0.14185646176338196,-25.21429686,2752,55,0.0005,0.0997002124786377,51209,51108,929
23.874549865722656,17.77,0.0,0.014353739097714424,-0.6075218915939331,-25.273650349999997,2756,55,0.0005,0.15020602941513062,51280,51179,930
22.85923194885254,17.65,0.0,0.014196758158504963,-1.054250955581665,-25.421360449999998,2760,55,0.0005,0.08232045918703079,51349,51248,931
22.960235595703125,17.68,0.0,0.01403886266052723,-0.15143871307373047,-25.52911054,2764,55,0.0005,0.06644916534423828,51418,51317,932
23.092254638671875,17.71,0.0,0.013871151022613049,-0.8262028098106384,-25.53956819,2768,55,0.0005,0.08367899060249329,51494,51393,933
23.242408752441406,17.78,0.0,0.013696492649614811,0.4857892096042633,-25.540232660000004,2772,55,0.0005,0.07090205699205399,51561,51460,934
23.237415313720703,17.81,0.0,0.013564474880695343,0.3376908302307129,-25.541510790000004,2776,55,0.0005,0.07368816435337067,51630,51529,935
23.108081817626953,17.82,0.0,0.01357672456651926,-0.4533413052558899,-25.614238500000003,2780,55,0.0005,0.12584879994392395,51699,51598,936
23.70745086669922,17.85,0.0,0.013524129986763,-0.45463669300079346,-25.463491020000003,2784,55,0.0005,0.06930264830589294,51763,51662,937
23.394580841064453,17.79,0.0,0.013438926078379154,0.163522869348526,-25.46718066,2788,55,0.0005,0.0897480845451355,51828,51727,938
23.122825622558594,17.48,0.0,0.013314628042280674,0.24418345093727112,-25.084641270000002,2792,55,0.0005,0.052411943674087524,51902,51801,939
23.13150405883789,17.31,0.0,0.013402416370809078,-0.677718997001648,-24.98082819,2796,55,0.0005,0.12550261616706848,51974,51873,940
23.470375061035156,17.38,0.0,0.013394666835665703,-0.6069878339767456,-24.91501633,2800,55,0.0005,0.051176223903894424,52042,51941,941
23.22451400756836,17.34,0.0,0.013521318323910236,-0.6663132905960083,-24.949966999999997,2804,55,0.0005,0.13646139204502106,52108,52007,942
23.617446899414062,17.35,0.0,0.013653084635734558,-1.037278175354004,-25.01598267,2808,55,0.0005,0.0716768354177475,52165,52064,943
23.449716567993164,17.36,0.0,0.013698994182050228,0.6490068435668945,-25.00275758,2812,55,0.0005,0.040734972804784775,52239,52138,944
23.090728759765625,17.42,0.0,0.01366033311933279,-0.040809884667396545,-24.939621569999996,2816,55,0.0005,0.07270175963640213,52311,52210,945
23.42306137084961,17.43,0.0,0.01361644733697176,0.197315976023674,-24.919532989999993,2820,55,0.0005,0.049210306257009506,52379,52278,946
23.33814239501953,17.3,0.0,0.013525773771107197,0.36172279715538025,-25.04085511,2824,55,0.0005,0.05201627314090729,52442,52341,947
23.665729522705078,17.27,0.0,0.013583951629698277,0.9669956564903259,-25.152840009999995,2828,55,0.0005,0.13110953569412231,52508,52407,948
23.294647216796875,17.28,0.0,0.013596705161035061,0.43967050313949585,-25.161979549999998,2832,55,0.0005,0.04664364829659462,52586,52485,949
22.900712966918945,17.26,0.0,0.013599901460111141,0.4006325602531433,-25.09510634,2836,55,0.0005,0.055680811405181885,52652,52551,950
23.071029663085938,17.31,0.0,0.013597625307738781,0.19896501302719116,-25.10153815,2840,55,0.0005,0.0824320912361145,52729,52628,951
23.433988571166992,17.24,0.0,0.013605447486042976,-0.44266974925994873,-25.14842662,2844,55,0.0005,0.07578761875629425,52786,52685,952
23.00778579711914,17.2,0.0,0.01361766830086708,-0.39938175678253174,-25.297793700000007,2848,55,0.0005,0.04010625183582306,52856,52755,953
23.06439971923828,17.2,0.0,0.013471866026520729,0.19165056943893433,-25.26951493,2852,55,0.0005,0.13946083188056946,52929,52828,954
22.95571517944336,17.25,0.0,0.01348893903195858,-0.13632243871688843,-25.20919821,2856,55,0.0005,0.058599747717380524,53005,52904,955
23.46322250366211,17.23,0.0,0.013251353055238724,0.18358156085014343,-25.13745922,2860,55,0.0005,0.06412864476442337,53072,52971,956
22.78314208984375,17.2,0.0,0.013353044167160988,0.45818081498146057,-25.02193063,2864,55,0.0005,0.057419996708631516,53138,53037,957
23.143152236938477,17.08,0.0,0.013640062883496284,-0.3899844288825989,-25.06950348,2868,55,0.0005,0.1939440369606018,53202,53101,958
23.03274154663086,16.98,0.0,0.013674109242856503,0.24182692170143127,-25.11777845,2872,55,0.0005,0.06727369129657745,53259,53158,959
23.483325958251953,16.93,0.0,0.01397471223026514,-0.10382930934429169,-25.16830676,2876,55,0.0005,0.0499860905110836,53323,53222,960
23.228538513183594,16.94,0.0,0.014060797169804573,-0.5824013352394104,-25.08871351,2880,55,0.0005,0.029448281973600388,53393,53292,961
23.528528213500977,16.99,0.0,0.013985204510390759,-0.6961420178413391,-25.109195389999996,2884,55,0.0005,0.036272644996643066,53462,53361,962
23.1608943939209,16.97,0.0,0.01393880881369114,-0.12171561270952225,-25.106788780000002,2888,55,0.0005,0.15926890075206757,53525,53424,963
22.951763153076172,16.93,0.0,0.013939466327428818,-0.2346648871898651,-25.13272173,2892,55,0.0005,0.0859798938035965,53595,53494,964
23.395885467529297,16.91,0.0,0.013621409423649311,0.29962581396102905,-25.061521659999997,2896,55,0.0005,0.1443168967962265,53665,53564,965
23.43111801147461,17.02,0.0,0.013430533930659294,-1.005121111869812,-25.05476765,2900,55,0.0005,0.025007525458931923,53744,53643,966
23.27644920349121,17.02,0.0,0.013383903540670872,0.15276440978050232,-25.045883690000004,2904,55,0.0005,0.028934422880411148,53810,53709,967
22.79694938659668,17.2,0.0,0.013338361866772175,0.6982125043869019,-24.916785979999997,2908,55,0.0005,0.08538655936717987,53885,53784,968
23.029193878173828,17.18,0.0,0.0133981229737401,1.7304892539978027,-24.903847059999997,2912,55,0.0005,0.09108424186706543,53957,53856,969
23.13298225402832,17.15,0.0,0.013605400919914246,1.2053594589233398,-24.90118481,2916,55,0.0005,0.14594727754592896,54026,53925,970
23.62553596496582,17.08,0.0,0.013544646091759205,0.36191970109939575,-25.068913690000002,2920,55,0.0005,0.04429572820663452,54087,53986,971
23.445648193359375,17.16,0.0,0.013579534366726875,0.12609702348709106,-25.024820260000002,2924,55,0.0005,0.10070528835058212,54158,54057,972
22.940505981445312,17.17,0.0,0.013932614587247372,0.09253230690956116,-24.97631991,2928,55,0.0005,0.05162116512656212,54225,54124,973
22.710464477539062,17.09,0.0,0.014002440497279167,-0.908652663230896,-24.908522350000002,2932,55,0.0005,0.03175847604870796,54295,54194,974
23.3322696685791,17.09,0.0,0.013922765851020813,-0.06306600570678711,-24.879884750000002,2936,55,0.0005,0.053335048258304596,54361,54260,975
23.219947814941406,16.96,0.0,0.014050113968551159,0.06603515148162842,-24.909023010000002,2940,55,0.0005,0.08812952786684036,54425,54324,976
23.216060638427734,17.14,0.0,0.014074059203267097,0.6950032711029053,-24.851993240000006,2944,55,0.0005,0.14174839854240417,54500,54399,977
23.643756866455078,17.11,0.0,0.014128873124718666,0.1839933693408966,-24.74091468,2948,55,0.0005,0.024727191776037216,54567,54466,978
23.218469619750977,17.09,0.0,0.013981097377836704,0.16410782933235168,-24.711727810000003,2952,55,0.0005,0.04011610150337219,54638,54537,979
23.50992202758789,17.01,0.0,0.01383605320006609,-0.8537834286689758,-24.648770650000003,2956,55,0.0005,0.060492631047964096,54706,54605,980
23.397119522094727,17.09,0.0,0.013601820915937424,0.6233344078063965,-24.6528658,2960,55,0.0005,0.07809755206108093,54781,54680,981
23.596284866333008,17.03,0.0,0.01345305610448122,0.8844430446624756,-24.764241319999993,2964,55,0.0005,0.04502963274717331,54841,54740,982
23.290136337280273,17.03,0.0,0.013499684631824493,0.6949015259742737,-24.691130620000003,2968,55,0.0005,0.07397692650556564,54905,54804,983
23.142822265625,17.05,0.0,0.013464467599987984,0.7691829800605774,-24.768842749999994,2972,55,0.0005,0.13649001717567444,54964,54863,984
23.2156982421875,17.04,0.0,0.013574193231761456,0.9832636117935181,-24.77301332,2976,55,0.0005,0.11115975677967072,55027,54926,985
23.357927322387695,17.09,0.0,0.013638327829539776,-1.1478458642959595,-24.768850140000005,2980,55,0.0005,0.09273766726255417,55102,55001,986
23.24652099609375,17.13,0.0,0.013860763981938362,1.0661389827728271,-24.846600069999994,2984,55,0.0005,0.07459646463394165,55175,55074,987
23.206676483154297,17.18,0.0,0.013872805051505566,0.35475248098373413,-24.76429111,2988,55,0.0005,0.11772555112838745,55243,55142,988
23.043912887573242,17.14,0.0,0.013890432193875313,-0.43417736887931824,-24.84649398,2992,55,0.0005,0.030704215168952942,55309,55208,989
23.299667358398438,17.09,0.0,0.013808628544211388,-0.021697446703910828,-24.9683365,2996,55,0.0005,0.06310056149959564,55374,55273,990
23.169404983520508,16.97,0.0,0.013618811964988708,0.7154412269592285,-24.98899593,3000,55,0.0005,0.06779452413320541,55441,55340,991
23.050556182861328,16.97,0.0,0.013610254973173141,-0.010786056518554688,-24.97254686,3004,55,0.0005,0.030953068286180496,55507,55406,992
22.774810791015625,16.92,0.0,0.013434179127216339,0.16477751731872559,-24.983009779999996,3008,55,0.0005,0.031897976994514465,55577,55476,993
23.111961364746094,16.87,0.0,0.013520518317818642,0.5178716778755188,-25.000376319999997,3012,55,0.0005,0.049137331545352936,55644,55543,994
22.81472396850586,16.89,0.0,0.013514072634279728,0.36694127321243286,-24.983962029999997,3016,55,0.0005,0.10518662631511688,55715,55614,995
23.204797744750977,16.92,0.0,0.01348623726516962,-0.47912055253982544,-25.0095633,3020,55,0.0005,0.038600627332925797,55779,55678,996
22.743772506713867,16.94,0.0,0.013376285322010517,0.8883795142173767,-24.909166189999997,3024,55,0.0005,0.061079420149326324,55852,55751,997
23.17012596130371,16.97,0.0,0.0132365757599473,0.02903209626674652,-24.83722848,3028,56,0.0005,0.028321463614702225,55922,55821,998
23.685157775878906,16.97,0.0,0.013074339367449284,1.1059648990631104,-24.7986823,3032,56,0.0005,0.054066065698862076,55992,55891,999
23.040987014770508,16.99,0.0,0.013076197355985641,0.36998170614242554,-24.886371029999996,3036,56,0.0005,0.036027126014232635,56060,55959,1000
23.240787506103516,17.01,0.0,0.013310108333826065,-0.7011703848838806,-24.857344449999996,3040,56,0.0005,0.03535155951976776,56126,56025,1001
23.164688110351562,16.92,0.0,0.01311981026083231,-0.9026268720626831,-24.960721910000004,3044,56,0.0005,0.07876062393188477,56192,56091,1002
23.06692886352539,16.93,0.0,0.013046805746853352,0.5164700746536255,-25.00234071,3048,56,0.0005,0.062478676438331604,56260,56159,1003
23.00914764404297,16.77,0.0,0.013191070407629013,0.1096644401550293,-25.048527449999998,3052,56,0.0005,0.0429207980632782,56315,56214,1004
23.081077575683594,16.77,0.0,0.013155323453247547,-0.44221076369285583,-25.175251659999994,3056,56,0.0005,0.06439930200576782,56383,56282,1005
23.285842895507812,16.59,0.0,0.013121392577886581,-0.06286157667636871,-25.183870609999996,3060,56,0.0005,0.028447020798921585,56440,56339,1006
23.40252685546875,16.74,0.0,0.013238911516964436,0.4804237484931946,-25.09295483,3064,56,0.0005,0.055878449231386185,56515,56414,1007
23.318099975585938,16.91,0.0,0.013414181768894196,0.1397644728422165,-25.096139010000005,3068,56,0.0005,0.08024245500564575,56596,56495,1008
22.96834945678711,17.01,0.0,0.01348057296127081,0.23895485699176788,-24.90702386,3072,56,0.0005,0.025136837735772133,56665,56564,1009
22.73245620727539,17.04,0.0,0.01351597998291254,1.0748426914215088,-24.844988020000002,3076,56,0.0005,0.039669789373874664,56731,56630,1010
23.465957641601562,17.04,0.0,0.013442694209516048,0.46249470114707947,-24.824428280000006,3080,56,0.0005,0.055950842797756195,56806,56705,1011
23.68094253540039,17.03,0.0,0.013646751642227173,0.8016079664230347,-24.740620810000006,3084,56,0.0005,0.04358452185988426,56878,56777,1012
23.62271499633789,16.88,0.0,0.013487852178514004,1.4730416536331177,-24.84754766,3088,56,0.0005,0.06932622939348221,56931,56830,1013
23.59883689880371,16.97,0.0,0.013401982374489307,-1.6284335851669312,-24.786351829999997,3092,56,0.0005,0.07168131321668625,57006,56905,1014
23.513643264770508,17.04,0.0,0.01346205361187458,1.0299828052520752,-24.755204919999997,3096,56,0.0005,0.04773103818297386,57078,56977,1015
23.21450424194336,17.02,0.0,0.01338751520961523,-0.7175061702728271,-24.85623375,3100,56,0.0005,0.15819472074508667,57143,57042,1016
23.25128746032715,17.05,0.0,0.01357748918235302,-1.484473705291748,-24.899236550000005,3104,56,0.0005,0.16678878664970398,57212,57111,1017
23.553224563598633,16.97,0.0,0.013407242484390736,0.38723671436309814,-25.00258709,3108,56,0.0005,0.06427638232707977,57274,57173,1018
23.424747467041016,16.95,0.0,0.013376451097428799,-0.020944789052009583,-24.96220727,3112,56,0.0005,0.05690647289156914,57339,57238,1019
22.841018676757812,16.97,0.0,0.01332843117415905,-0.22357162833213806,-24.97894303,3116,56,0.0005,0.10042087733745575,57412,57311,1020
22.77780532836914,16.87,0.0,0.013137062080204487,0.054352447390556335,-24.97655205,3120,56,0.0005,0.07740137726068497,57466,57365,1021
23.53215980529785,16.81,0.0,0.013072531670331955,0.19215163588523865,-25.05215944,3124,56,0.0005,0.04382104426622391,57533,57432,1022
23.624919891357422,16.69,0.0,0.012914201244711876,1.1420438289642334,-25.146445250000003,3128,56,0.0005,0.050601355731487274,57591,57490,1023
22.653078079223633,16.74,0.0,0.013125586323440075,-0.2987506091594696,-25.256584310000004,3132,56,0.0005,0.07736700028181076,57666,57565,1024
22.679733276367188,16.78,0.0,0.013243072666227818,0.9404251575469971,-25.22036639,3136,56,0.0005,0.04031234234571457,57738,57637,1025
23.503225326538086,16.71,0.0,0.013277475722134113,-0.719281792640686,-25.315888210000004,3140,56,0.0005,0.06457773596048355,57797,57696,1026
23.17142677307129,16.8,0.0,0.013238483108580112,0.5072407722473145,-25.2135719,3144,56,0.0005,0.07572481036186218,57872,57771,1027
22.743818283081055,16.89,0.0,0.01349853165447712,-0.24932651221752167,-25.235845599999994,3148,56,0.0005,0.076987624168396,57949,57848,1028
23.086421966552734,17.02,0.0,0.013494987040758133,0.7981967926025391,-25.256038059999995,3152,56,0.0005,0.07118280231952667,58017,57916,1029
23.27619171142578,16.98,0.0,0.013514388352632523,0.3467905521392822,-25.23017953,3156,56,0.0005,0.42538031935691833,58081,57980,1030
23.03460693359375,17.08,0.0,0.013230152428150177,0.8689862489700317,-25.10590342,3160,56,0.0005,0.024536648765206337,58148,58047,1031
22.594608306884766,17.13,0.0,0.013184556737542152,0.44138702750205994,-25.143374959999996,3164,56,0.0005,0.077084481716156,58228,58127,1032
22.508359909057617,17.01,0.0,0.013279419392347336,-0.4823001027107239,-25.161914109999998,3168,56,0.0005,0.07333952933549881,58297,58196,1033
23.58661651611328,17.11,0.0,0.01416065450757742,1.9670133590698242,-25.232718449999997,3172,56,0.0005,0.0860302597284317,58376,58275,1034
23.040023803710938,17.22,0.0,0.014444265514612198,0.39700353145599365,-25.161759079999996,3176,56,0.0005,0.038319215178489685,58453,58352,1035
23.18880844116211,17.11,0.0,0.014439528807997704,-0.42598268389701843,-25.225543970000004,3180,56,0.0005,0.08655343949794769,58517,58416,1036
22.87968635559082,17.08,0.0,0.014300976879894733,-1.0926913022994995,-25.25208666,3184,56,0.0005,0.03930317983031273,58586,58485,1037
23.18008804321289,17.14,0.0,0.0140273068100214,-0.20813283324241638,-25.20501268,3188,56,0.0005,0.09065461903810501,58645,58544,1038
23.197847366333008,17.05,0.0,0.013777880929410458,-1.221696376800537,-25.18684935,3192,56,0.0005,0.08208083361387253,58711,58610,1039
23.24630355834961,17.02,0.0,0.013496954925358295,-0.6951698064804077,-25.221121830000005,3196,56,0.0005,0.06274405121803284,58780,58679,1040
22.839630126953125,17.04,0.0,0.013278445228934288,0.7992755770683289,-25.099625230000004,3200,56,0.0005,0.08040419965982437,58847,58746,1041
23.334182739257812,17.06,0.0,0.013252288103103638,-0.4570038914680481,-25.06207488,3204,56,0.0005,0.08541509509086609,58918,58817,1042
22.86415672302246,17.07,0.0,0.013060780242085457,-0.7011035680770874,-24.939139989999997,3208,56,0.0005,0.12573552131652832,58981,58880,1043
23.004179000854492,16.95,0.0,0.013024496845901012,-0.12067361921072006,-25.040037990000002,3212,56,0.0005,0.05575919896364212,59034,58933,1044
22.98611831665039,16.92,0.0,0.013249654322862625,-0.7151288390159607,-25.09159865,3216,56,0.0005,0.1093670129776001,59104,59003,1045
22.795425415039062,17.04,0.0,0.012963040731847286,-0.0465826541185379,-24.951413379999998,3220,56,0.0005,0.08525051176548004,59170,59069,1046
23.090797424316406,17.08,0.0,0.012883092276751995,0.3367139995098114,-24.905400290000003,3224,56,0.0005,0.08933183550834656,59241,59140,1047
22.835538864135742,17.17,0.0,0.013033046387135983,0.4721105098724365,-24.946000790000003,3228,56,0.0005,0.0600530281662941,59308,59207,1048
23.23103141784668,17.09,0.0,0.013012547045946121,-0.5481359362602234,-24.846126060000003,3232,56,0.0005,0.042961426079273224,59375,59274,1049
23.394086837768555,17.11,0.0,0.012860161252319813,-0.6336522698402405,-24.890585490000003,3236,56,0.0005,0.051494669169187546,59449,59348,1050
22.847923278808594,17.2,0.0,0.012957855127751827,6.102658271789551,-24.813066909999996,3240,56,0.0005,0.35816800594329834,59517,59416,1051
23.17986488342285,17.25,0.0,0.01404480915516615,0.6700498461723328,-25.073833809999996,3244,56,0.0005,0.14155369997024536,59597,59496,1052
23.295808792114258,17.07,0.0,0.014636986888945103,-0.8274774551391602,-25.116052290000003,3248,56,0.0005,0.09085404127836227,59656,59555,1053
22.75527572631836,17.13,0.0,0.01448065135627985,-1.127879023551941,-25.08248104999999,3252,56,0.0005,0.02642010524868965,59730,59629,1054
23.08047866821289,17.2,0.0,0.01434614323079586,-0.4374912679195404,-25.05415937,3256,56,0.0005,0.07727979123592377,59801,59700,1055
23.107324600219727,17.25,0.0,0.014235865324735641,0.011967673897743225,-25.0704019,3260,56,0.0005,0.0856625959277153,59873,59772,1056
23.22117042541504,17.17,0.0,0.01406119205057621,0.3809155821800232,-25.08330586,3264,56,0.0005,0.037086211144924164,59945,59844,1057
23.225204467773438,17.16,0.0,0.013902849517762661,0.39496147632598877,-25.210825290000002,3268,54,0.0005,0.0951995849609375,60013,59912,1109
23.20536994934082,17.14,0.0,0.013528534211218357,-0.4882071912288666,-25.152470010000002,3272,54,0.0005,0.03125390410423279,60090,59989,1110
23.072731018066406,17.04,0.0,0.013354508206248283,0.5448498725891113,-25.23050556,3276,54,0.0005,0.08570440858602524,60157,60056,1111
23.411109924316406,17.17,0.0,0.013203121721744537,-0.2532472014427185,-25.200375880000003,3280,54,0.0005,0.09612980484962463,60234,60133,1112
23.367111206054688,17.23,0.0,0.012986432760953903,-0.8219478130340576,-25.22401264,3284,54,0.0005,0.0677855908870697,60309,60208,1113
22.997108459472656,17.35,0.0,0.012686649337410927,0.7230491638183594,-25.11810025000001,3288,54,0.0005,0.192349374294281,60380,60279,1114
22.91817855834961,17.35,0.0,0.012499010190367699,0.10963228344917297,-25.128448560000002,3292,54,0.0005,0.0568467453122139,60446,60345,1115
22.995731353759766,17.43,0.0,0.01243919599801302,-0.36669811606407166,-24.994020099999997,3296,54,0.0005,0.08708347380161285,60523,60422,1116
23.030303955078125,17.44,0.0,0.012328000739216805,-0.6619744300842285,-25.137495710000003,3300,54,0.0005,0.0653693825006485,60591,60490,1117
23.042125701904297,17.39,0.0,0.012241223827004433,0.551791250705719,-25.13429644,3304,54,0.0005,0.07617355138063431,60657,60556,1118
22.938873291015625,17.48,0.0,0.012260882183909416,0.2826384902000427,-25.078896760000006,3308,54,0.0005,0.09190911054611206,60729,60628,1119
23.208398818969727,17.7,0.0,0.01230316050350666,-0.4441903829574585,-24.965457239999996,3312,54,0.0005,0.04788327217102051,60804,60703,1120
23.075849533081055,17.71,0.0,0.012089070864021778,0.09462428092956543,-24.989271400000003,3316,54,0.0005,0.07517512142658234,60875,60774,1121
22.791290283203125,17.81,0.0,0.01221986673772335,-1.5164446830749512,-24.936774489999994,3320,54,0.0005,0.05461243540048599,60951,60850,1123
22.787261962890625,22.59,0.0,0.012536704540252686,0.012054190039634705,-26.321133749999998,3324,54,0.0005,0.05617011338472366,61500,61399,1131
23.037090301513672,22.62,0.0,0.01234971173107624,0.43604031205177307,-26.32159795,3328,54,0.0005,0.06257631629705429,61570,61469,1132
22.612815856933594,22.69,0.0,0.012386642396450043,0.619941234588623,-26.39952037,3332,54,0.0005,0.04758220538496971,61644,61543,1133
23.276084899902344,22.53,0.0,0.012446452863514423,0.3001289963722229,-26.504059870000003,3336,54,0.0005,0.07884621620178223,61702,61601,1133
22.584705352783203,22.58,0.0,0.012466208077967167,0.05648021399974823,-26.51520325,3340,54,0.0005,0.07680018991231918,61775,61674,1135
23.206884384155273,22.49,0.0,0.01249967236071825,0.06956981122493744,-26.26507456,3344,54,0.0005,0.055198319256305695,61846,61745,1136
23.67513656616211,22.56,0.0,0.012393648736178875,-0.9169835448265076,-26.168508509999995,3348,54,0.0005,0.24053822457790375,61912,61811,1137
23.251331329345703,22.44,0.0,0.012194745242595673,-0.6866281032562256,-26.288238860000007,3352,54,0.0005,0.0724559873342514,61974,61873,1137
23.423376083374023,22.5,0.0,0.012145956978201866,0.40647730231285095,-26.196781390000005,3356,54,0.0005,0.04141947627067566,62051,61950,1139
22.968921661376953,22.43,0.0,0.012347574345767498,1.5938847064971924,-26.335591340000004,3360,54,0.0005,0.06789177656173706,62116,62015,1140
23.192466735839844,22.45,0.0,0.012470304034650326,-0.7334603071212769,-26.31554228,3364,54,0.0005,0.05301196500658989,62190,62089,1141
23.113182067871094,22.52,0.0,0.012320456095039845,-0.05820131301879883,-26.236892440000005,3368,54,0.0005,0.11935228854417801,62265,62164,1142
23.03223419189453,22.5,0.0,0.012388668954372406,0.12540292739868164,-26.19579175,3372,54,0.0005,0.060636281967163086,62340,62239,1143
23.16836166381836,22.51,0.0,0.012375843711197376,0.9297606348991394,-26.186029599999998,3376,54,0.0005,0.05202827602624893,62408,62307,1144
23.29770278930664,22.36,0.0,0.0124759366735816,-0.7610304951667786,-26.290699390000004,3380,54,0.0005,0.03433118760585785,62470,62369,1145
23.189281463623047,22.25,0.0,0.012614051811397076,-0.13061591982841492,-26.352639510000003,3384,54,0.0005,0.20925456285476685,62534,62433,1146
23.076210021972656,22.24,0.0,0.012603302486240864,0.9623051881790161,-26.412055630000005,3388,54,0.0005,0.06726448237895966,62604,62503,1147
22.87777328491211,22.28,0.0,0.01279914379119873,0.3150903582572937,-26.41477828,3392,54,0.0005,0.06252254545688629,62674,62573,1148
22.395904541015625,22.1,0.0,0.012907097116112709,0.6039337515830994,-26.443788619999996,3396,54,0.0005,0.030840499326586723,62733,62632,1149
23.226409912109375,22.17,0.0,0.013034598901867867,1.8787806034088135,-26.307377700000004,3400,54,0.0005,0.09226782619953156,62808,62707,1150
23.338653564453125,22.2,0.0,0.012795666232705116,1.0865826606750488,-26.311808759999998,3404,54,0.0005,0.14341428875923157,62877,62776,1151
22.832351684570312,22.22,0.0,0.01276972983032465,0.2317347377538681,-26.470542940000005,3408,54,0.0005,0.08486662060022354,62951,62850,1152
22.49029541015625,22.14,0.0,0.012896552681922913,0.9354273080825806,-26.48533547,3412,54,0.0005,0.022491972893476486,63018,62917,1153
23.090620040893555,22.16,0.0,0.012974190525710583,-1.0325043201446533,-26.39086038,3416,54,0.0005,0.024717271327972412,63091,62990,1154
23.351673126220703,22.15,0.0,0.01267764437943697,0.3022750914096832,-26.369189230000003,3420,54,0.0005,0.02597055211663246,63166,63065,1155
23.096994400024414,17.44,0.0,0.012592699378728867,0.33252716064453125,-25.051715680000008,3424,54,0.0005,0.036343302577733994,63244,63143,1156
23.16463279724121,17.35,0.0,0.012698287144303322,0.02260519564151764,-24.94369976,3428,54,0.0005,0.16298598051071167,63305,63204,1157
22.7051944732666,17.32,0.0,0.012730352580547333,0.358282208442688,-24.860932540000004,3432,54,0.0005,0.10383796691894531,63376,63275,1158
22.759666442871094,17.4,0.0,0.012866792269051075,-0.32184743881225586,-24.72180303,3436,54,0.0005,0.10030126571655273,63442,63341,1159
