train/ent_coef,rollout/ep_len_mean,train/actor_loss,time/episodes,train/n_updates,time/total_timesteps,train/ent_coef_loss,time/time_elapsed,train/learning_rate,rollout/success_rate,time/fps,rollout/ep_rew_mean,train/critic_loss
0.02545526809990406,17.18,21.677318572998047,2860,50504,50605,0.12127954512834549,1456,0.0005,0.36,34,-24.1850645,0.9704512357711792
0.02567278780043125,17.2,22.402179718017578,2864,50574,50675,-0.7117959260940552,1458,0.0005,0.36,34,-24.283577029999996,0.28126057982444763
0.025545239448547363,17.15,22.727169036865234,2868,50633,50734,-0.8382561206817627,1459,0.0005,0.37,34,-23.804262969999996,0.575411856174469
0.025262225419282913,17.28,22.309757232666016,2872,50712,50813,0.5353767275810242,1461,0.0005,0.4,34,-22.79840326,1.1509441137313843
0.025462234392762184,17.44,19.836000442504883,2876,50787,50888,1.4019272327423096,1463,0.0005,0.38,34,-23.22061174,0.5438690781593323
0.02561185508966446,17.31,22.354801177978516,2880,50854,50955,0.3065865933895111,1464,0.0005,0.38,34,-23.009065900000007,2.3354575634002686
0.026174413040280342,17.53,23.034732818603516,2884,50936,51037,-0.3014522194862366,1467,0.0005,0.35,34,-23.817530389999998,0.3093640208244324
0.02605009451508522,17.71,23.632678985595703,2888,51022,51123,-0.7074373960494995,1469,0.0005,0.35,34,-23.587642879999997,0.23339885473251343
0.02516353316605091,17.93,22.63170623779297,2892,51108,51209,-0.23280076682567596,1471,0.0005,0.36,34,-23.03861512,0.32714134454727173
0.025361021980643272,17.83,22.580921173095703,2896,51176,51277,-0.6871254444122314,1473,0.0005,0.36,34,-23.027034780000005,0.8112078905105591
0.025254208594560623,17.74,20.362178802490234,2900,51249,51350,-0.47281718254089355,1475,0.0005,0.34,34,-23.44704637,0.12383303046226501
0.025060757994651794,17.61,21.746015548706055,2904,51304,51405,0.1293526291847229,1477,0.0005,0.34,34,-23.43459906,1.2365903854370117
0.024300022050738335,17.71,23.172386169433594,2908,51373,51474,1.1129363775253296,1479,0.0005,0.34,34,-23.42238255,1.048412561416626
0.024242866784334183,17.81,21.127361297607422,2912,51461,51562,-0.12116768956184387,1481,0.0005,0.32,34,-24.06952076,0.33501917123794556
0.023674005642533302,18.01,23.759689331054688,2916,51539,51640,-0.04247525334358215,1484,0.0005,0.3,34,-24.633115820000004,0.9656213521957397
0.024373440071940422,18.04,22.27277183532715,2920,51609,51710,2.11956787109375,1486,0.0005,0.3,34,-24.706162359999997,0.3449624478816986
0.025271430611610413,18.01,21.522296905517578,2924,51675,51776,0.590933620929718,1488,0.0005,0.29,34,-25.22885058,0.8705305457115173
0.025597061961889267,17.71,23.34379005432129,2928,51731,51832,-0.23340830206871033,1489,0.0005,0.3,34,-24.984656479999998,0.7488238215446472
0.02568918466567993,17.91,20.931623458862305,2932,51810,51911,0.4488868713378906,1491,0.0005,0.29,34,-25.202321320000006,1.6404821872711182
0.025859907269477844,18.05,22.20681381225586,2936,51882,51983,-0.04643746465444565,1493,0.0005,0.3,34,-24.7085564,0.2879224419593811
0.025716707110404968,18.06,22.671268463134766,2940,51946,52047,-0.29492369294166565,1495,0.0005,0.31,34,-24.545867480000005,0.4037516117095947
0.02491338923573494,18.28,22.626754760742188,2944,52033,52134,-0.24345806241035461,1497,0.0005,0.32,34,-24.39824905,0.28150659799575806
0.024579277262091637,18.42,24.085697174072266,2948,52110,52211,-0.6357374787330627,1499,0.0005,0.31,34,-24.625205299999998,0.4353727102279663
0.024111274629831314,18.38,21.81409454345703,2952,52182,52283,-0.1726660132408142,1501,0.0005,0.32,34,-24.43998353,1.497983455657959
0.02425910159945488,18.14,23.379852294921875,2956,52247,52348,0.1422673910856247,1503,0.0005,0.33,34,-24.2878172,0.537388026714325
0.02423526719212532,18.22,20.802196502685547,2960,52326,52427,1.0659105777740479,1505,0.0005,0.32,34,-24.553640290000004,0.9012277126312256
0.02455737628042698,18.25,23.03415298461914,2964,52399,52500,-0.643878698348999,1507,0.0005,0.32,34,-24.478286370000006,0.20368434488773346
0.024604642763733864,18.41,21.631431579589844,2968,52474,52575,-0.28463008999824524,1509,0.0005,0.34,34,-23.942318830000005,0.3207486867904663
0.02496255375444889,18.26,20.961816787719727,2972,52538,52639,0.3484204411506653,1511,0.0005,0.32,34,-24.48011382,0.6108900308609009
0.024534739553928375,18.16,21.75806427001953,2976,52603,52704,0.4738313555717468,1513,0.0005,0.33,34,-24.092109070000003,1.2979826927185059
0.024351129308342934,18.07,20.849210739135742,2980,52661,52762,0.36615490913391113,1515,0.0005,0.31,34,-25.001144350000004,0.7616070508956909
0.02489473856985569,17.89,22.589275360107422,2984,52725,52826,-0.3999943733215332,1517,0.0005,0.32,34,-24.781643000000003,0.46714872121810913
0.025044938549399376,17.89,23.30529022216797,2988,52811,52912,0.5106253623962402,1519,0.0005,0.31,34,-25.15944713,1.6581318378448486
0.02563396841287613,17.7,22.876163482666016,2992,52878,52979,-0.1376025378704071,1521,0.0005,0.3,34,-25.55975187,0.48893553018569946
0.025268184021115303,17.61,22.177757263183594,2996,52937,53038,-0.2113378643989563,1522,0.0005,0.29,34,-26.08486021,1.0535756349563599
0.024936335161328316,17.53,20.66330337524414,3000,53002,53103,0.3545541763305664,1524,0.0005,0.29,34,-26.220766190000003,0.18429580330848694
0.02440607361495495,17.68,20.94441032409668,3004,53072,53173,-0.8824619054794312,1526,0.0005,0.29,34,-26.4646393,0.31353721022605896
0.024374770000576973,17.69,21.5810546875,3008,53142,53243,0.06614544987678528,1528,0.0005,0.3,34,-26.21238351,0.4067171812057495
0.024809055030345917,17.51,22.191055297851562,3012,53212,53313,0.24612957239151,1530,0.0005,0.33,34,-25.279043239999996,1.0134634971618652
0.024702291935682297,17.37,22.021146774291992,3016,53276,53377,-0.43210381269454956,1532,0.0005,0.33,34,-25.2503131,0.5892910361289978
0.025088591501116753,17.62,23.03594207763672,3020,53371,53472,0.14042600989341736,1534,0.0005,0.34,34,-24.968400439999996,0.22020307183265686
0.025068053975701332,17.66,22.931011199951172,3024,53441,53542,-0.6102338433265686,1536,0.0005,0.36,34,-24.20663536,0.5506834387779236
0.02519235759973526,17.87,21.43839454650879,3028,53518,53619,0.658764123916626,1539,0.0005,0.34,34,-24.769888389999995,1.2493972778320312
0.02495613880455494,17.72,21.96247100830078,3032,53582,53683,0.41342824697494507,1541,0.0005,0.34,34,-24.86528364,0.28341567516326904
0.024607129395008087,17.86,21.48674201965332,3036,53668,53769,0.24103699624538422,1543,0.0005,0.34,34,-24.83932694,0.8009251356124878
0.024801675230264664,17.96,21.564353942871094,3040,53742,53843,0.20274704694747925,1545,0.0005,0.31,34,-25.69819802,0.34100404381752014
0.02468995563685894,17.83,23.464908599853516,3044,53816,53917,0.005389213562011719,1547,0.0005,0.31,34,-25.76323728,1.9150948524475098
0.024586105719208717,17.87,23.210832595825195,3048,53897,53998,-0.6491718292236328,1550,0.0005,0.31,34,-25.9375656,0.5445802807807922
0.025052500888705254,17.77,22.040773391723633,3052,53959,54060,-0.3144882619380951,1551,0.0005,0.3,34,-26.213680009999997,0.10151376575231552
0.025287333875894547,17.82,22.803197860717773,3056,54029,54130,-0.5232468843460083,1553,0.0005,0.29,34,-26.499075759999997,1.16651451587677
0.025215433910489082,17.68,21.27994155883789,3060,54094,54195,-0.26323938369750977,1555,0.0005,0.3,34,-26.38317291,1.2098827362060547
0.025097237899899483,17.48,21.943742752075195,3064,54147,54248,-0.09250802546739578,1557,0.0005,0.29,34,-26.672042450000006,0.32920029759407043
0.024498149752616882,17.57,21.673141479492188,3068,54231,54332,0.028517410159111023,1559,0.0005,0.28,34,-26.952804070000003,1.361382007598877
0.024929549545049667,17.47,22.500900268554688,3072,54285,54386,0.4813968539237976,1560,0.0005,0.27,34,-27.20378356,0.796334445476532
0.025504952296614647,17.4,20.316234588623047,3076,54343,54444,-0.492872953414917,1562,0.0005,0.27,34,-27.4968167,0.8870309591293335
0.02526792883872986,17.71,21.388648986816406,3080,54432,54533,-0.19322985410690308,1564,0.0005,0.28,34,-27.05201039,0.38684162497520447
0.02517899125814438,17.9,20.30248260498047,3084,54515,54616,0.08540479838848114,1566,0.0005,0.28,34,-27.160230389999995,0.24498170614242554
0.024593809619545937,17.94,25.225685119628906,3088,54605,54706,-0.32878348231315613,1569,0.0005,0.29,34,-27.00424686,0.776146411895752
0.025578008964657784,17.9,22.756610870361328,3092,54668,54769,0.37713903188705444,1570,0.0005,0.3,34,-26.899999100000006,0.9478964805603027
0.027588913217186928,18.19,23.0316162109375,3096,54756,54857,0.9397003054618835,1572,0.0005,0.31,34,-26.450218400000004,0.7008041143417358
0.029335323721170425,18.45,22.01230812072754,3100,54847,54948,0.38803109526634216,1574,0.0005,0.32,34,-26.181477540000007,2.955754041671753
0.029201345518231392,18.4,24.050155639648438,3104,54912,55013,-0.37647950649261475,1576,0.0005,0.31,34,-26.104152889999995,0.2315344214439392
0.029102928936481476,18.55,21.75884246826172,3108,54997,55098,0.4226134717464447,1578,0.0005,0.31,34,-26.169324159999995,1.3631916046142578
0.029548484832048416,18.61,21.89352798461914,3112,55073,55174,0.6269845366477966,1580,0.0005,0.28,34,-27.05834265,0.8375113010406494
0.029823031276464462,18.88,21.831697463989258,3116,55164,55265,-0.19843867421150208,1582,0.0005,0.28,34,-27.06306168,0.18822112679481506
0.02983151003718376,18.7,21.039806365966797,3120,55241,55342,0.6254234313964844,1584,0.0005,0.28,34,-26.97906112,0.27011537551879883
0.030006293207406998,18.75,21.763023376464844,3124,55316,55417,-0.2842615246772766,1586,0.0005,0.27,34,-27.327666720000007,0.5734585523605347
0.030163709074258804,18.62,22.21946907043457,3128,55380,55481,-0.20372867584228516,1588,0.0005,0.28,34,-27.11726787,0.2511560022830963
0.030408605933189392,18.81,23.548524856567383,3132,55463,55564,-0.5248630046844482,1590,0.0005,0.29,34,-26.793138180000007,0.2886931300163269
0.030514603480696678,18.66,21.126781463623047,3136,55534,55635,-0.17910708487033844,1592,0.0005,0.29,34,-26.83477292,0.7986604571342468
0.030702590942382812,18.78,22.409584045410156,3140,55620,55721,0.11707243323326111,1595,0.0005,0.3,34,-26.515828689999992,0.9095199108123779
0.03084929846227169,18.91,22.469940185546875,3144,55707,55808,0.18748599290847778,1597,0.0005,0.29,34,-26.793419640000003,0.1271427869796753
0.030783556401729584,18.79,21.839885711669922,3148,55776,55877,0.8046651482582092,1599,0.0005,0.3,34,-26.583256799999994,0.20024310052394867
0.03069755621254444,18.79,22.455310821533203,3152,55838,55939,-0.11550885438919067,1601,0.0005,0.29,34,-26.832911379999995,0.7370773553848267
0.030049508437514305,18.72,20.899765014648438,3156,55901,56002,-0.42381879687309265,1603,0.0005,0.28,34,-27.15265832,0.34638288617134094
0.029614774510264397,18.68,22.22599220275879,3160,55962,56063,0.6016786098480225,1604,0.0005,0.27,34,-27.461699239999998,0.2964092493057251
0.029247604310512543,18.74,22.25856590270996,3164,56021,56122,0.2962189018726349,1606,0.0005,0.29,34,-26.886608240000005,0.3198632001876831
0.028823010623455048,18.57,22.438894271850586,3168,56088,56189,-0.17081013321876526,1608,0.0005,0.27,34,-27.360336970000002,0.6695793867111206
0.029098425060510635,18.64,21.524070739746094,3172,56149,56250,-0.17972838878631592,1610,0.0005,0.29,34,-26.933808239999998,0.39419376850128174
0.02873491495847702,18.65,20.68117904663086,3176,56208,56309,1.468554973602295,1612,0.0005,0.3,34,-26.50175411,0.3939227759838104
0.02851136215031147,18.52,21.593276977539062,3180,56284,56385,-0.16201290488243103,1614,0.0005,0.31,34,-26.198472180000003,0.3890873193740845
0.02828720398247242,18.41,22.686168670654297,3184,56356,56457,-0.08406582474708557,1616,0.0005,0.32,34,-25.89918624,0.38963592052459717
0.028019431978464127,18.24,20.73525619506836,3188,56429,56530,-0.5448327660560608,1618,0.0005,0.32,34,-25.928742860000003,0.5394419431686401
0.028134535998106003,18.48,21.586843490600586,3192,56516,56617,0.37449026107788086,1620,0.0005,0.33,34,-25.523283480000003,0.6329834461212158
0.028028085827827454,18.49,21.911224365234375,3196,56605,56706,0.5660356879234314,1622,0.0005,0.33,34,-25.488565890000004,1.1481345891952515
0.027552573010325432,18.27,21.640844345092773,3200,56674,56775,-0.020317137241363525,1624,0.0005,0.33,34,-25.740758109999998,0.3730244040489197
0.026698395609855652,18.48,20.73660659790039,3204,56760,56861,-0.4673427939414978,1626,0.0005,0.34,34,-25.44414173,0.18177805840969086
0.025804607197642326,18.33,19.282392501831055,3208,56830,56931,-0.09102588891983032,1628,0.0005,0.32,34,-25.910729020000005,0.61334228515625
0.025695715099573135,18.42,23.52251434326172,3212,56915,57016,-0.38439732789993286,1630,0.0005,0.34,34,-25.365485819999993,0.20817717909812927
0.025394951924681664,18.32,21.008445739746094,3216,56996,57097,0.3720344305038452,1632,0.0005,0.34,34,-25.457993879999993,0.318594753742218
0.02505967579782009,18.24,20.505733489990234,3220,57065,57166,-0.22925135493278503,1634,0.0005,0.34,34,-25.53910978,0.15051642060279846
0.025508565828204155,18.26,20.866554260253906,3224,57142,57243,-0.024914562702178955,1637,0.0005,0.33,34,-25.91330764,0.5622159242630005
0.025780746713280678,18.26,22.77406883239746,3228,57206,57307,0.32394540309906006,1638,0.0005,0.33,34,-26.058316070000004,2.542367458343506
0.026406213641166687,17.95,21.124038696289062,3232,57258,57359,0.2519295811653137,1640,0.0005,0.31,34,-26.6297512,0.3287743926048279
0.02664095163345337,18.05,21.056156158447266,3236,57339,57440,-0.19803054630756378,1642,0.0005,0.32,34,-26.42164826,0.6198868751525879
0.026462372392416,18.0,21.54010772705078,3240,57420,57521,-0.055119723081588745,1644,0.0005,0.32,34,-26.26361769,0.4888417720794678
0.026021575555205345,17.88,20.952865600585938,3244,57495,57596,0.31774309277534485,1646,0.0005,0.33,34,-25.96286817,0.7314453125
0.025955742225050926,17.89,21.269012451171875,3248,57565,57666,-0.05725783854722977,1648,0.0005,0.33,34,-25.70958402999999,0.2705487310886383
0.025562500581145287,18.25,22.39493751525879,3252,57663,57764,0.2211361974477768,1650,0.0005,0.33,34,-25.491676199999997,0.5711885690689087
0.02561761811375618,18.47,21.430177688598633,3256,57748,57849,0.7040966749191284,1652,0.0005,0.35,34,-24.880240450000002,1.022513508796692
0.026328429579734802,18.54,21.98084831237793,3260,57816,57917,-0.27863451838493347,1654,0.0005,0.35,35,-24.828807570000002,0.34236007928848267
0.02685275673866272,18.71,20.950092315673828,3264,57892,57993,0.4589540660381317,1656,0.0005,0.35,35,-25.04732991,0.29696059226989746
0.0273628868162632,18.87,19.59723663330078,3268,57975,58076,0.6861406564712524,1658,0.0005,0.34,35,-25.381896930000003,0.6572866439819336
0.027073562145233154,19.04,22.685688018798828,3272,58053,58154,-0.7743465304374695,1661,0.0005,0.33,35,-25.586116320000006,0.08876903355121613
0.02670297957956791,19.18,21.05988311767578,3276,58126,58227,-0.11336608976125717,1663,0.0005,0.32,35,-25.84648973,0.2060500979423523
0.026850778609514236,19.22,20.288036346435547,3280,58206,58307,-0.9879183769226074,1665,0.0005,0.32,35,-25.70443943,0.5113673210144043
0.025971515104174614,19.32,21.72035026550293,3284,58288,58389,0.11505098640918732,1667,0.0005,0.33,35,-25.424018339999996,1.3678765296936035
0.026008475571870804,19.46,21.369211196899414,3288,58375,58476,-0.48918014764785767,1670,0.0005,0.33,35,-25.36579526,0.14298023283481598
0.025806691497564316,19.32,21.31662368774414,3292,58448,58549,-1.582838535308838,1672,0.0005,0.33,35,-25.36554638,0.21289321780204773
0.025666318833827972,19.1,21.438560485839844,3296,58515,58616,0.08886215090751648,1674,0.0005,0.32,35,-25.926414,1.3550254106521606
0.025522349402308464,19.14,21.892135620117188,3300,58588,58689,0.6593655943870544,1676,0.0005,0.32,35,-25.656565050000005,0.5092501044273376
0.025864243507385254,18.96,21.41730499267578,3304,58656,58757,0.27805832028388977,1677,0.0005,0.31,35,-26.163297749999998,0.4095214009284973
0.025948021560907364,18.97,21.483434677124023,3308,58727,58828,0.7428523302078247,1679,0.0005,0.34,35,-25.42816524,0.6956835389137268
0.026226503774523735,18.88,20.165569305419922,3312,58803,58904,-0.25956040620803833,1681,0.0005,0.35,35,-25.14127414,0.2071576863527298
0.0260727908462286,18.77,20.983570098876953,3316,58873,58974,-0.051608651876449585,1683,0.0005,0.35,35,-25.1215696,0.6596440076828003
0.02577507495880127,18.73,22.843534469604492,3320,58938,59039,-0.46119287610054016,1685,0.0005,0.34,35,-25.44663813,0.3143916428089142
0.025476280599832535,18.6,21.754350662231445,3324,59002,59103,-0.34515589475631714,1687,0.0005,0.35,35,-25.22422983,0.504547119140625
0.0254516564309597,18.63,22.28133201599121,3328,59069,59170,0.46868765354156494,1688,0.0005,0.35,35,-25.145499570000002,2.7114973068237305
0.025233956053853035,18.92,22.366050720214844,3332,59150,59251,0.004868701100349426,1691,0.0005,0.37,35,-24.642070629999992,0.6493188738822937
0.025935515761375427,18.86,19.671642303466797,3336,59225,59326,0.1594235897064209,1693,0.0005,0.38,35,-24.277010559999997,0.33444538712501526
0.026404090225696564,18.68,22.082855224609375,3340,59288,59389,0.8313944339752197,1694,0.0005,0.39,35,-24.2176568,0.9164888858795166
0.026420999318361282,18.64,20.27499771118164,3344,59359,59460,0.07207149267196655,1696,0.0005,0.38,35,-24.593270900000004,0.3003929853439331
0.02660868689417839,18.76,21.930133819580078,3348,59441,59542,0.5824701189994812,1698,0.0005,0.39,35,-24.319499,0.31318503618240356
0.027045531198382378,18.55,21.77873992919922,3352,59518,59619,0.5816730856895447,1701,0.0005,0.43,35,-23.397989170000002,0.7036057114601135
0.027400651946663857,18.55,20.753482818603516,3356,59603,59704,-0.4418879747390747,1703,0.0005,0.42,35,-23.768562000000003,0.9363716840744019
0.027501875534653664,18.69,20.845561981201172,3360,59685,59786,0.46472182869911194,1705,0.0005,0.43,35,-23.318679799999998,0.7867106795310974
0.027695074677467346,18.63,24.237716674804688,3364,59755,59856,-0.255391001701355,1707,0.0005,0.41,35,-23.718749419999995,1.7463061809539795
0.02706565521657467,18.62,20.40186309814453,3368,59837,59938,5.510449409484863e-05,1709,0.0005,0.44,35,-22.8948344,0.5095623731613159
0.02739116922020912,18.38,20.09365463256836,3372,59891,59992,-0.23893725872039795,1711,0.0005,0.44,35,-22.85410602,0.5309027433395386
0.027221588417887688,18.28,20.994781494140625,3376,59954,60055,-0.3998052477836609,1727,0.0005,0.43,34,-23.093674919999998,0.2132158875465393
0.026617158204317093,18.13,21.697479248046875,3380,60019,60120,-0.42386528849601746,1729,0.0005,0.43,34,-23.16525174,0.4766150712966919
0.026461876928806305,17.96,21.68555450439453,3384,60084,60185,-0.15219223499298096,1730,0.0005,0.43,34,-23.17666676,1.280969500541687
0.02656381018459797,17.86,21.572330474853516,3388,60161,60262,-0.2351350486278534,1732,0.0005,0.44,34,-22.806696630000005,0.5037795305252075
0.026392899453639984,17.86,20.585018157958984,3392,60234,60335,-0.5300257205963135,1734,0.0005,0.44,34,-22.81359571000001,0.22671225666999817
0.026254869997501373,17.99,20.776103973388672,3396,60314,60415,0.634864091873169,1736,0.0005,0.44,34,-22.64817773,0.9299176931381226
0.026029108092188835,17.98,21.882402420043945,3400,60386,60487,-0.4401373267173767,1738,0.0005,0.46,34,-22.215526549999996,0.8683741092681885
0.025466807186603546,18.07,21.8787841796875,3404,60463,60564,-0.8369255065917969,1740,0.0005,0.48,34,-21.534502739999997,0.9470047950744629
0.025692865252494812,17.99,21.569541931152344,3408,60526,60627,0.9947230815887451,1741,0.0005,0.47,34,-21.74284595,0.4112648665904999
0.025834253057837486,17.96,20.66612434387207,3412,60599,60700,-0.20912519097328186,1743,0.0005,0.47,34,-21.817464190000006,1.8313015699386597
0.02612936496734619,17.9,23.34299087524414,3416,60663,60764,0.20300160348415375,1745,0.0005,0.47,34,-21.898470940000003,1.0205421447753906
0.025828557088971138,17.82,20.255617141723633,3420,60720,60821,-0.4235679507255554,1746,0.0005,0.47,34,-21.88314174,1.9358899593353271
0.025135811418294907,17.88,20.255176544189453,3424,60790,60891,0.014519929885864258,1748,0.0005,0.48,34,-21.533145839999996,0.4981197714805603
0.024674173444509506,17.85,21.93294334411621,3428,60854,60955,-0.3828898072242737,1750,0.0005,0.49,34,-21.115137169999997,1.013479471206665
0.024527108296751976,17.6,20.236814498901367,3432,60910,61011,0.19378021359443665,1751,0.0005,0.48,34,-21.389914850000004,1.674391746520996
0.024579115211963654,17.43,19.77105712890625,3436,60968,61069,0.27951833605766296,1753,0.0005,0.48,34,-21.399418060000002,0.07528750598430634
0.024699924513697624,17.49,21.521587371826172,3440,61037,61138,0.552261471748352,1755,0.0005,0.48,34,-21.277995230000002,0.3951812982559204
0.02444647252559662,17.56,20.725250244140625,3444,61115,61216,-0.799737811088562,1757,0.0005,0.5,34,-20.74401384,0.22261032462120056
0.023882687091827393,17.39,20.180192947387695,3448,61180,61281,-0.20348849892616272,1759,0.0005,0.51,34,-20.5220728,1.7366628646850586
0.02380911447107792,17.16,20.151813507080078,3452,61234,61335,0.15292730927467346,1760,0.0005,0.47,34,-21.658910940000002,0.7010818123817444
0.023956477642059326,17.04,20.713693618774414,3456,61307,61408,0.8684694766998291,1762,0.0005,0.47,34,-21.737224200000004,0.5145262479782104
0.02454368583858013,16.92,19.712448120117188,3460,61377,61478,0.3115415573120117,1764,0.0005,0.49,34,-21.20611942,1.2672021389007568
0.02493884228169918,16.88,19.659730911254883,3464,61443,61544,-0.532670259475708,1765,0.0005,0.49,34,-21.25896242,0.4114169776439667
0.0253729410469532,16.78,22.078903198242188,3468,61515,61616,0.37355291843414307,1767,0.0005,0.49,34,-21.33194748,0.392034649848938
0.02596168965101242,16.75,21.494579315185547,3472,61566,61667,0.20787984132766724,1768,0.0005,0.48,34,-21.714738240000003,1.0102334022521973
0.025866223499178886,16.78,21.010536193847656,3476,61632,61733,1.0371109247207642,1770,0.0005,0.49,34,-21.509304239999995,1.325026512145996
0.025869421660900116,16.86,20.762374877929688,3480,61705,61806,-0.4907502830028534,1772,0.0005,0.5,34,-21.220751400000005,2.6087546348571777
0.025841277092695236,16.91,19.915733337402344,3484,61775,61876,-0.01653400808572769,1774,0.0005,0.47,34,-22.04041898,0.48414337635040283
0.025839032605290413,16.75,21.907630920410156,3488,61836,61937,-0.5975431203842163,1775,0.0005,0.49,34,-21.46323003,1.4769797325134277
0.025728663429617882,16.73,20.615615844726562,3492,61907,62008,-0.6431310176849365,1777,0.0005,0.48,34,-21.687718540000006,0.11154618114233017
0.025951992720365524,16.77,21.26031494140625,3496,61991,62092,-0.692691445350647,1779,0.0005,0.48,34,-21.67853779,0.6927069425582886
0.02572857216000557,16.63,21.608476638793945,3500,62049,62150,0.6709813475608826,1781,0.0005,0.46,34,-22.337086,0.23876461386680603
0.02549167536199093,16.63,19.7398681640625,3504,62126,62227,-0.9082010984420776,1783,0.0005,0.47,34,-22.039798759999993,0.21977686882019043
0.02518557198345661,16.82,19.13538360595703,3508,62208,62309,-0.6885268688201904,1785,0.0005,0.49,34,-21.557228100000003,0.36942052841186523
0.024914797395467758,16.78,19.44874382019043,3512,62277,62378,-0.2890515625476837,1787,0.0005,0.5,34,-21.24709849,0.5040854215621948
0.024936243891716003,16.75,20.732471466064453,3516,62338,62439,0.5524120330810547,1788,0.0005,0.5,34,-21.147920759999998,0.6920541524887085
0.025140391662716866,16.82,19.390911102294922,3520,62402,62503,-0.012613043189048767,1790,0.0005,0.51,34,-20.935414909999995,0.16595244407653809
0.02495603822171688,16.88,21.994348526000977,3524,62478,62579,-0.7634958028793335,1792,0.0005,0.5,34,-21.10703262,0.9075063467025757
0.024620680138468742,16.99,20.951515197753906,3528,62553,62654,0.7563647031784058,1794,0.0005,0.51,34,-20.87962494,0.8028979301452637
0.025334762409329414,17.16,20.557050704956055,3532,62626,62727,1.076645851135254,1796,0.0005,0.52,34,-20.54370603,0.9886261224746704
0.025438273325562477,17.16,18.96144676208496,3536,62684,62785,-0.9384121298789978,1797,0.0005,0.52,34,-20.46208365,0.2346300631761551
0.02492007240653038,17.26,20.10112762451172,3540,62763,62864,-0.19366240501403809,1799,0.0005,0.52,34,-20.570246649999998,0.8625038862228394
0.02459222637116909,17.3,20.14404296875,3544,62845,62946,-0.16720528900623322,1801,0.0005,0.53,34,-20.24791362,0.3213264048099518
0.024877484887838364,17.4,19.661022186279297,3548,62920,63021,0.7625701427459717,1803,0.0005,0.52,34,-20.730517529999997,0.41477343440055847
0.026054732501506805,17.63,20.06133460998535,3552,62997,63098,0.4196114242076874,1805,0.0005,0.55,34,-19.97218986,0.24826371669769287
0.026507435366511345,17.57,19.335914611816406,3556,63064,63165,0.2481711208820343,1807,0.0005,0.56,34,-19.69273148,2.0074501037597656
0.027067571878433228,17.63,19.97835922241211,3560,63140,63241,-0.18196356296539307,1809,0.0005,0.53,34,-20.53060913,0.9319508075714111
0.027055121958255768,17.72,20.14856719970703,3564,63215,63316,0.7072621583938599,1811,0.0005,0.54,34,-20.352778119999996,0.47202903032302856
0.027459699660539627,17.7,19.890953063964844,3568,63285,63386,0.5015347599983215,1813,0.0005,0.52,34,-20.823227380000002,0.19383376836776733
0.027454443275928497,17.81,19.34490966796875,3572,63347,63448,-0.9869214296340942,1814,0.0005,0.54,34,-20.28276211,0.1574399769306183
0.02715838886797428,17.96,19.446983337402344,3576,63428,63529,0.9799617528915405,1816,0.0005,0.56,34,-19.866261419999997,0.3999353051185608
0.02744945138692856,17.8,19.240297317504883,3580,63485,63586,0.5986616015434265,1818,0.0005,0.56,34,-19.879695729999998,0.16776229441165924
0.02786610648036003,17.76,20.24588394165039,3584,63551,63652,0.30184006690979004,1820,0.0005,0.57,34,-19.82176326,0.2824459373950958
0.02835840918123722,17.81,19.948633193969727,3588,63617,63718,-0.512587308883667,1821,0.0005,0.56,34,-20.21400979,1.371776819229126
0.028611058369278908,17.81,20.03784942626953,3592,63688,63789,0.20439356565475464,1823,0.0005,0.56,34,-20.21746978,0.3538922965526581
0.028134770691394806,17.64,20.783329010009766,3596,63755,63856,0.0975663959980011,1825,0.0005,0.56,34,-20.280841310000003,1.9198713302612305
0.027991222217679024,17.89,19.09109115600586,3600,63838,63939,-0.31992632150650024,1827,0.0005,0.57,34,-19.774461820000003,0.1151624470949173
0.0276064220815897,17.78,17.974956512451172,3604,63904,64005,-0.907703161239624,1828,0.0005,0.57,34,-19.69900832,0.24558719992637634
0.027151009067893028,17.73,19.65100860595703,3608,63981,64082,0.17535755038261414,1830,0.0005,0.55,35,-20.229474940000003,0.5060337781906128
0.027342507615685463,17.73,18.71965789794922,3612,64050,64151,-0.08001625537872314,1832,0.0005,0.53,35,-21.009042020000003,0.3921152949333191
0.027786148712038994,17.76,20.7384090423584,3616,64114,64215,-0.03940429538488388,1834,0.0005,0.54,35,-20.73303395,0.4980257749557495
0.027871103957295418,17.87,18.490453720092773,3620,64189,64290,0.4364285469055176,1836,0.0005,0.54,35,-20.68820106,1.154659390449524
0.028411122038960457,17.77,18.756860733032227,3624,64255,64356,1.0685464143753052,1838,0.0005,0.55,35,-20.486879790000003,1.6401281356811523
0.028654344379901886,17.9,18.82018280029297,3628,64343,64444,-0.4526711106300354,1840,0.0005,0.53,35,-20.97332553,0.3313624858856201
0.029018821194767952,17.92,18.57299041748047,3632,64418,64519,-0.6207436323165894,1842,0.0005,0.53,35,-20.92532474,0.5695671439170837
0.02945050783455372,17.98,17.220123291015625,3636,64482,64583,0.9166721105575562,1843,0.0005,0.53,35,-21.11106065,0.4077187180519104
0.02948213554918766,17.92,20.527191162109375,3640,64555,64656,-0.5908460021018982,1845,0.0005,0.52,35,-21.27461637,1.536750078201294
0.029720421880483627,17.75,19.933631896972656,3644,64620,64721,0.04773577302694321,1847,0.0005,0.5,35,-21.771002709999998,0.7499667406082153
