train/ent_coef_loss,train/actor_loss,train/critic_loss,rollout/ep_rew_mean,time/fps,train/ent_coef,rollout/ep_len_mean,train/n_updates,time/episodes,time/total_timesteps,time/time_elapsed,train/learning_rate,rollout/success_rate
0.6214356422424316,24.847614288330078,0.054754190146923065,-27.27009422999999,34,0.015916993841528893,15.88,127402,8252,127503,3688,0.0005,0.0
0.2608187794685364,24.946537017822266,0.035977914929389954,-27.36603105999999,34,0.016051074489951134,15.84,127460,8256,127561,3690,0.0005,0.0
0.125564306974411,25.125118255615234,0.02628013864159584,-27.23427499,34,0.015959354117512703,16.0,127528,8260,127629,3692,0.0005,0.0
-0.7336334586143494,25.658912658691406,0.028795089572668076,-27.58477926,34,0.015850916504859924,15.85,127584,8264,127685,3693,0.0005,0.0
-0.10259488224983215,25.191341400146484,0.03606147691607475,-27.823565190000007,34,0.015597696416079998,15.75,127627,8268,127728,3695,0.0005,0.0
1.071972370147705,24.894041061401367,0.018704764544963837,-27.8402408,34,0.015783226117491722,15.83,127693,8272,127794,3696,0.0005,0.0
0.1374850571155548,24.40350914001465,0.037031710147857666,-27.820636809999996,34,0.015519981272518635,15.91,127766,8276,127867,3698,0.0005,0.0
0.403786301612854,24.499168395996094,0.039772599935531616,-28.00495785,34,0.015731967985630035,15.83,127830,8280,127931,3700,0.0005,0.0
-0.7855685949325562,25.674619674682617,0.012681418098509312,-27.95650157,34,0.015458457171916962,15.78,127898,8284,127999,3702,0.0005,0.0
-0.9064438343048096,25.24639129638672,0.022371435537934303,-27.699631020000012,34,0.015523799695074558,15.92,127968,8288,128069,3704,0.0005,0.0
-0.6599127054214478,24.54622459411621,0.09986689686775208,-27.64182812,34,0.015352485701441765,16.06,128038,8292,128139,3706,0.0005,0.0
-1.5212419033050537,24.791624069213867,0.09539296478033066,-27.428108950000002,34,0.015454528853297234,16.18,128110,8296,128211,3707,0.0005,0.0
-0.43005621433258057,26.04909324645996,0.023427408188581467,-27.172865520000006,34,0.01547552365809679,16.33,128183,8300,128284,3709,0.0005,0.0
0.5859093070030212,25.361433029174805,0.011156940832734108,-27.16700537,34,0.01554060447961092,16.26,128245,8304,128346,3711,0.0005,0.0
0.43207189440727234,25.487531661987305,0.05368643254041672,-27.156643879999997,34,0.016080453991889954,16.29,128311,8308,128412,3713,0.0005,0.0
0.7401050925254822,25.492176055908203,0.02975292131304741,-27.395467040000003,34,0.016100941225886345,16.13,128371,8312,128472,3715,0.0005,0.0
0.034597247838974,25.322568893432617,0.03630589321255684,-27.4604112,34,0.016367007046937943,15.91,128423,8316,128524,3716,0.0005,0.0
-0.2294616550207138,26.0648136138916,0.04850701987743378,-27.48313846,34,0.016309721395373344,15.91,128487,8320,128588,3718,0.0005,0.0
1.0610028505325317,25.289413452148438,0.05919725447893143,-27.512781010000005,34,0.016123611479997635,16.01,128559,8324,128660,3720,0.0005,0.0
-0.6984294652938843,25.137657165527344,0.029731621965765953,-27.280578920000004,34,0.01616966910660267,16.17,128635,8328,128736,3722,0.0005,0.0
1.2700213193893433,25.310359954833984,0.026287291198968887,-27.042601140000002,34,0.01624567061662674,16.28,128703,8332,128804,3724,0.0005,0.0
-0.19185838103294373,25.325641632080078,0.05696519464254379,-27.307350920000005,34,0.016098706051707268,16.27,128769,8336,128870,3726,0.0005,0.0
0.18775519728660583,24.93091583251953,0.033639535307884216,-27.438878669999998,34,0.016020389273762703,16.19,128835,8340,128936,3728,0.0005,0.0
-0.6318978071212769,24.884445190429688,0.033705443143844604,-27.43876493999999,34,0.01612020656466484,16.11,128890,8344,128991,3729,0.0005,0.0
0.09866845607757568,25.013896942138672,0.01174238882958889,-27.316348160000004,34,0.016265422105789185,16.19,128962,8348,129063,3731,0.0005,0.0
0.17976364493370056,25.126907348632812,0.03902669996023178,-27.03169978,34,0.016318270936608315,16.26,129028,8352,129129,3733,0.0005,0.0
-0.43271705508232117,24.78217315673828,0.015388977713882923,-27.173142230000003,34,0.016177164390683174,16.3,129090,8356,129191,3735,0.0005,0.0
-0.7820480465888977,25.511178970336914,0.015127058140933514,-27.283532450000006,34,0.016036875545978546,16.31,129159,8360,129260,3736,0.0005,0.0
0.4594007134437561,25.376361846923828,0.016332391649484634,-27.31646994,34,0.01578345149755478,16.37,129221,8364,129322,3738,0.0005,0.0
-0.584928572177887,25.951473236083984,0.025677766650915146,-26.82457187,34,0.015841206535696983,16.67,129294,8368,129395,3740,0.0005,0.0
1.2418270111083984,24.65546417236328,0.07538171112537384,-26.691934449999998,34,0.01578214392066002,16.73,129366,8372,129467,3742,0.0005,0.0
-0.5919550061225891,25.165531158447266,0.043969668447971344,-26.54198727,34,0.01574249565601349,16.6,129426,8376,129527,3744,0.0005,0.0
0.47056663036346436,24.888225555419922,0.05108318477869034,-26.63402652,34,0.015384003520011902,16.47,129477,8380,129578,3745,0.0005,0.0
-1.8963897228240967,25.285778045654297,0.03859841078519821,-26.75754156,34,0.01547308824956417,16.39,129537,8384,129638,3747,0.0005,0.0
0.5144765377044678,25.55179214477539,0.04270702227950096,-27.141750159999997,34,0.014916262589395046,16.26,129594,8388,129695,3748,0.0005,0.0
0.9971060752868652,24.544677734375,0.07789689302444458,-27.056411089999997,34,0.015150335617363453,16.18,129656,8392,129757,3750,0.0005,0.0
-0.4079121947288513,24.77605438232422,0.013589459471404552,-27.159017180000006,34,0.015644516795873642,16.05,129715,8396,129816,3752,0.0005,0.0
0.6523256897926331,25.974742889404297,0.021125447005033493,-27.53791486,34,0.016079848632216454,15.91,129774,8400,129875,3753,0.0005,0.0
0.7900840044021606,26.01656150817871,0.033796146512031555,-27.561048600000003,34,0.016417399048805237,16.0,129845,8404,129946,3755,0.0005,0.0
-0.11678995937108994,24.354053497314453,0.05016504228115082,-27.561599159999997,34,0.016081497073173523,15.96,129907,8408,130008,3772,0.0005,0.0
0.0538080632686615,23.844558715820312,0.011022867634892464,-27.546332909999997,34,0.015991685912013054,15.98,129969,8412,130070,3774,0.0005,0.0
0.8210298418998718,25.269716262817383,0.03292078152298927,-27.450685039999993,34,0.016041159629821777,16.09,130032,8416,130133,3775,0.0005,0.0
-0.6460074186325073,25.30390739440918,0.009545940905809402,-27.270847719999995,34,0.016270898282527924,16.0,130087,8420,130188,3777,0.0005,0.01
0.3078535199165344,25.012758255004883,0.01402247790247202,-27.486453749999992,34,0.016268491744995117,15.83,130142,8424,130243,3778,0.0005,0.01
-0.4631056785583496,24.876880645751953,0.03130762279033661,-27.82915386,34,0.01633680798113346,15.6,130195,8428,130296,3779,0.0005,0.01
0.06149864196777344,25.569032669067383,0.02015167474746704,-28.234349639999994,34,0.016591764986515045,15.44,130247,8432,130348,3781,0.0005,0.01
-0.40286287665367126,25.520183563232422,0.023934151977300644,-28.101597429999998,34,0.016174526885151863,15.45,130314,8436,130415,3782,0.0005,0.01
-0.22037430107593536,25.580276489257812,0.043650805950164795,-28.12582551,34,0.01599033549427986,15.59,130394,8440,130495,3784,0.0005,0.01
1.05778169631958,24.733078002929688,0.023581165820360184,-28.233288899999998,34,0.015661602839827538,15.58,130448,8444,130549,3786,0.0005,0.01
0.9417721033096313,24.721458435058594,0.07617753744125366,-28.087066580000002,34,0.01551417913287878,15.55,130517,8448,130618,3788,0.0005,0.01
-0.4993605613708496,25.13804054260254,0.026800211519002914,-28.22008448,34,0.015796922147274017,15.51,130579,8452,130680,3790,0.0005,0.01
0.30993956327438354,24.76491928100586,0.037427693605422974,-27.986850269999994,34,0.01570424996316433,15.55,130645,8456,130746,3791,0.0005,0.01
-0.377383828163147,25.610652923583984,0.04828871041536331,-28.021503260000003,34,0.015933478251099586,15.49,130708,8460,130809,3793,0.0005,0.01
0.5439696907997131,25.27499771118164,0.04502248018980026,-27.870326660000003,34,0.015526131726801395,15.54,130775,8464,130876,3795,0.0005,0.01
-0.09317512810230255,25.10354995727539,0.05392301455140114,-28.1370042,34,0.015982110053300858,15.41,130835,8468,130936,3797,0.0005,0.01
0.07007379829883575,24.92261505126953,0.02205386385321617,-28.28998149,34,0.01569841057062149,15.39,130905,8472,131006,3799,0.0005,0.01
-0.09751003980636597,25.897472381591797,0.021658306941390038,-28.270306560000005,34,0.01563926786184311,15.35,130961,8476,131062,3801,0.0005,0.01
1.1132092475891113,25.45772933959961,0.12396778166294098,-28.38133223,34,0.01559434924274683,15.38,131015,8480,131116,3802,0.0005,0.01
-0.0652276873588562,24.641969680786133,0.013329099863767624,-28.2764752,34,0.01576071046292782,15.44,131081,8484,131182,3804,0.0005,0.01
-0.24253953993320465,25.08176040649414,0.0358269028365612,-28.25967732,34,0.01581151969730854,15.35,131129,8488,131230,3805,0.0005,0.01
-0.20247599482536316,24.82921028137207,0.041250891983509064,-28.026505120000007,34,0.015626221895217896,15.46,131202,8492,131303,3807,0.0005,0.01
-0.7355493307113647,25.020273208618164,0.02622595801949501,-28.10532317,34,0.01541544683277607,15.49,131264,8496,131365,3809,0.0005,0.01
-0.20030489563941956,25.654043197631836,0.045859143137931824,-27.809312469999995,34,0.01535026729106903,15.53,131327,8500,131428,3811,0.0005,0.01
0.4608724117279053,24.895414352416992,0.019238034263253212,-27.90434928,34,0.015381179749965668,15.36,131381,8504,131482,3812,0.0005,0.01
0.5997757315635681,24.45793914794922,0.02250579372048378,-28.03535709,34,0.015571879222989082,15.46,131453,8508,131554,3814,0.0005,0.01
0.2867380380630493,24.382328033447266,0.02850591018795967,-28.027589470000002,34,0.015711119398474693,15.51,131520,8512,131621,3816,0.0005,0.01
-0.3051398992538452,25.632009506225586,0.04484264552593231,-28.03796131,34,0.016028359532356262,15.56,131588,8516,131689,3818,0.0005,0.01
0.26187193393707275,25.14453887939453,0.0867006778717041,-28.05613518,34,0.01593937538564205,15.67,131654,8520,131755,3819,0.0005,0.0
-1.2060290575027466,24.508769989013672,0.04860295355319977,-27.804831439999997,34,0.01602042093873024,15.78,131720,8524,131821,3821,0.0005,0.0
-0.03847764432430267,25.000200271606445,0.021903429180383682,-27.389886790000002,34,0.01583995297551155,15.93,131788,8528,131889,3823,0.0005,0.0
0.09283919632434845,25.42838478088379,0.015380024909973145,-27.392014770000007,34,0.015981493517756462,15.91,131838,8532,131939,3824,0.0005,0.0
-0.4606853425502777,25.00110626220703,0.02569732815027237,-27.50927055,34,0.015875833109021187,15.81,131895,8536,131996,3826,0.0005,0.0
0.8248108625411987,24.624675750732422,0.0699600800871849,-27.449567490000003,34,0.016013890504837036,15.63,131957,8540,132058,3827,0.0005,0.0
-1.4024875164031982,24.32168960571289,0.06875315308570862,-27.458106370000007,34,0.01584308035671711,15.68,132016,8544,132117,3829,0.0005,0.0
-0.42418956756591797,25.071659088134766,0.03294910490512848,-27.74878767,34,0.0157020203769207,15.59,132076,8548,132177,3831,0.0005,0.0
0.5710235834121704,25.36227035522461,0.022929906845092773,-27.518905529999998,34,0.01550381164997816,15.72,132151,8552,132252,3833,0.0005,0.0
0.6605539321899414,24.920225143432617,0.02338222786784172,-27.898790950000002,34,0.015961844474077225,15.57,132202,8556,132303,3834,0.0005,0.0
-1.9488089084625244,25.006858825683594,0.0646233856678009,-27.88833555,34,0.01610264554619789,15.51,132259,8560,132360,3835,0.0005,0.0
-0.06773790717124939,25.28350067138672,0.04057815298438072,-27.872191940000004,34,0.01596839167177677,15.45,132320,8564,132421,3837,0.0005,0.0
-0.311116099357605,25.01005744934082,0.04710937663912773,-27.86360536,34,0.015929218381643295,15.44,132379,8568,132480,3839,0.0005,0.0
-1.618438720703125,25.167552947998047,0.03134804219007492,-27.83513417,34,0.0159909687936306,15.37,132442,8572,132543,3840,0.0005,0.0
0.8571678400039673,25.098846435546875,0.060262393206357956,-27.890080079999997,34,0.015733880922198296,15.41,132502,8576,132603,3842,0.0005,0.0
-0.7779286503791809,25.093704223632812,0.02174178510904312,-27.820049139999995,34,0.01582721620798111,15.44,132559,8580,132660,3843,0.0005,0.0
-1.3537256717681885,24.924409866333008,0.029940683394670486,-27.976574420000006,34,0.01557732280343771,15.44,132625,8584,132726,3845,0.0005,0.0
0.12845876812934875,24.748138427734375,0.02133924327790737,-28.011111530000004,34,0.015264787711203098,15.51,132680,8588,132781,3847,0.0005,0.0
0.9528539776802063,24.49100112915039,0.035227395594120026,-28.143065229999998,34,0.015385426580905914,15.45,132747,8592,132848,3849,0.0005,0.0
-0.21805644035339355,25.42060089111328,0.029679832980036736,-28.172861949999998,34,0.01554182730615139,15.47,132811,8596,132912,3851,0.0005,0.0
0.1992192268371582,24.56248664855957,0.016566172242164612,-28.198399160000005,34,0.01583617739379406,15.5,132877,8600,132978,3853,0.0005,0.0
-0.4141094982624054,24.871231079101562,0.08795116096735,-27.953223719999997,34,0.015729252249002457,15.63,132944,8604,133045,3855,0.0005,0.0
0.2466481328010559,25.229108810424805,0.03400396555662155,-27.812148989999997,34,0.015819542109966278,15.54,133007,8608,133108,3856,0.0005,0.0
-0.29362213611602783,24.786766052246094,0.04270445927977562,-27.818623139999996,34,0.01584561914205551,15.45,133065,8612,133166,3858,0.0005,0.0
-0.9934937953948975,25.39124298095703,0.019904736429452896,-27.674773459999997,34,0.015330575406551361,15.5,133138,8616,133239,3859,0.0005,0.0
-0.05937749147415161,25.699295043945312,0.05225417762994766,-27.99124991,34,0.015586490742862225,15.44,133198,8620,133299,3861,0.0005,0.0
0.9979371428489685,25.040483474731445,0.07386217266321182,-28.103653020000003,34,0.015301976352930069,15.37,133257,8624,133358,3862,0.0005,0.0
1.0198664665222168,25.559606552124023,0.04061969742178917,-28.37371925,34,0.015838313847780228,15.3,133318,8628,133419,3864,0.0005,0.0
0.8559530377388,25.028934478759766,0.03061862662434578,-28.234404999999995,34,0.015871768817305565,15.39,133377,8632,133478,3865,0.0005,0.0
0.1837594211101532,24.964372634887695,0.026068702340126038,-28.26306408,34,0.0158913005143404,15.42,133437,8636,133538,3867,0.0005,0.0
-0.3899517059326172,25.33924102783203,0.057033587247133255,-28.151777980000002,34,0.015859534963965416,15.46,133503,8640,133604,3869,0.0005,0.0
-0.5104857683181763,25.11115074157715,0.009408251382410526,-28.313024500000004,34,0.015717796981334686,15.35,133551,8644,133652,3870,0.0005,0.0
-1.3076374530792236,25.152074813842773,0.045688360929489136,-28.030658510000002,34,0.015825428068637848,15.48,133624,8648,133725,3872,0.0005,0.0
0.2133287787437439,25.08411407470703,0.024003852158784866,-28.496534090000004,34,0.015396097674965858,15.14,133665,8652,133766,3873,0.0005,0.0
-0.5293105840682983,24.932601928710938,0.02348504215478897,-28.121713439999994,34,0.015318562276661396,15.39,133741,8656,133842,3875,0.0005,0.0
0.13396039605140686,25.361377716064453,0.03599797189235687,-28.142531140000003,34,0.015200961381196976,15.39,133798,8660,133899,3876,0.0005,0.0
0.8744336366653442,25.361597061157227,0.042966920882463455,-28.175119480000003,34,0.015315523371100426,15.35,133855,8664,133956,3878,0.0005,0.0
1.688267707824707,25.055706024169922,0.03357432782649994,-28.228336090000003,34,0.015759410336613655,15.47,133926,8668,134027,3880,0.0005,0.0
0.3672342300415039,25.250741958618164,0.018444852903485298,-28.35254015,34,0.015932142734527588,15.36,133978,8672,134079,3882,0.0005,0.0
-0.16814015805721283,24.541095733642578,0.022910544648766518,-28.188330290000003,34,0.01585673727095127,15.41,134043,8676,134144,3884,0.0005,0.0
0.9412135481834412,25.123552322387695,0.060828957706689835,-28.1380208,34,0.01619391329586506,15.48,134107,8680,134208,3885,0.0005,0.0
0.3623906075954437,24.854778289794922,0.013574792072176933,-28.10201551,34,0.015948308631777763,15.48,134173,8684,134274,3887,0.0005,0.0
-0.24274101853370667,24.51317596435547,0.024627085775136948,-28.08897584,34,0.015758365392684937,15.55,134235,8688,134336,3889,0.0005,0.0
-0.45194360613822937,25.030681610107422,0.024019448086619377,-27.770631459999993,34,0.015810832381248474,15.59,134306,8692,134407,3891,0.0005,0.01
-0.19578582048416138,25.100419998168945,0.06047798693180084,-27.488800970000003,34,0.015529441647231579,15.63,134374,8696,134475,3893,0.0005,0.01
0.9767619967460632,24.715450286865234,0.1288824826478958,-27.515577320000002,34,0.015458921901881695,15.68,134445,8700,134546,3894,0.0005,0.01
-1.7832622528076172,26.203231811523438,0.05938121676445007,-27.515638320000004,34,0.015627652406692505,15.68,134512,8704,134613,3896,0.0005,0.01
0.7247704863548279,25.44512367248535,0.019874967634677887,-27.55062412,34,0.015513514168560505,15.7,134577,8708,134678,3898,0.0005,0.01
-0.30443331599235535,25.3397216796875,0.030153024941682816,-27.776385290000004,34,0.015535930171608925,15.53,134618,8712,134719,3899,0.0005,0.01
0.3298669159412384,25.191478729248047,0.07793407142162323,-27.988138449999997,34,0.015320629812777042,15.4,134678,8716,134779,3900,0.0005,0.01
0.363228976726532,24.98493194580078,0.032439254224300385,-27.804807970000002,34,0.015679102391004562,15.39,134737,8720,134838,3902,0.0005,0.01
0.032649263739585876,25.564701080322266,0.03429360315203667,-27.809305440000003,34,0.015896309167146683,15.44,134801,8724,134902,3903,0.0005,0.01
-0.2179584503173828,25.417911529541016,0.019669337198138237,-27.541791589999992,34,0.015817031264305115,15.47,134865,8728,134966,3905,0.0005,0.01
-0.6379750967025757,25.107444763183594,0.04662120342254639,-27.563820389999997,34,0.015908176079392433,15.56,134933,8732,135034,3907,0.0005,0.01
0.07768750190734863,25.08258628845215,0.05407113581895828,-27.794375759999998,34,0.015624269843101501,15.36,134973,8736,135074,3908,0.0005,0.01
-0.33156096935272217,25.34225845336914,0.03821535408496857,-27.921871269999997,34,0.015664635226130486,15.36,135039,8740,135140,3910,0.0005,0.01
-0.19693921506404877,25.132413864135742,0.020444605499505997,-27.52135401,34,0.015666957944631577,15.6,135111,8744,135212,3911,0.0005,0.01
-0.30326688289642334,25.287080764770508,0.03098228946328163,-28.06231323,34,0.015651509165763855,15.28,135152,8748,135253,3912,0.0005,0.01
-0.746071457862854,25.27474594116211,0.03633928298950195,-27.9414151,34,0.01548495702445507,15.39,135204,8752,135305,3913,0.0005,0.01
-0.4470728635787964,25.177894592285156,0.04524398595094681,-28.07346417,34,0.015497389249503613,15.15,135256,8756,135357,3915,0.0005,0.01
0.19512924551963806,24.646488189697266,0.035720475018024445,-28.18020948,34,0.015039218589663506,15.26,135324,8760,135425,3917,0.0005,0.01
-0.6275526881217957,24.94513511657715,0.023091645911335945,-28.41212726,34,0.01498379372060299,15.19,135374,8764,135475,3918,0.0005,0.01
-1.0112674236297607,24.48741340637207,0.03681207820773125,-28.24786959,34,0.014561678282916546,15.16,135442,8768,135543,3919,0.0005,0.01
-0.1781078428030014,24.537656784057617,0.050921328365802765,-28.262944479999998,34,0.01456359401345253,15.3,135508,8772,135609,3921,0.0005,0.01
-0.03201046586036682,25.318675994873047,0.03522718697786331,-28.38342004,34,0.014551197178661823,15.23,135566,8776,135667,3923,0.0005,0.01
-0.4235914945602417,24.651758193969727,0.02337239310145378,-28.386193090000003,34,0.014394129626452923,15.22,135629,8780,135730,3924,0.0005,0.01
-2.040571928024292,25.148033142089844,0.0491810217499733,-28.268060530000003,34,0.014435493387281895,15.28,135701,8784,135802,3926,0.0005,0.01
0.8317049741744995,24.691944122314453,0.04203875735402107,-28.27331779,34,0.014032437466084957,15.23,135758,8788,135859,3928,0.0005,0.01
0.09730156511068344,24.984466552734375,0.04832806438207626,-28.96407341,34,0.014190571382641792,15.01,135807,8792,135908,3929,0.0005,0.0
-0.4583693742752075,25.4249210357666,0.04347919672727585,-29.08433212,34,0.014115742407739162,14.91,135865,8796,135966,3930,0.0005,0.0
1.023061752319336,24.466426849365234,0.03601083904504776,-29.04320581,34,0.013971754349768162,14.88,135933,8800,136034,3932,0.0005,0.0
0.8783441185951233,25.239280700683594,1.2225854396820068,-28.86255509,34,0.014384687878191471,14.83,135995,8804,136096,3934,0.0005,0.01
-0.6424649953842163,25.693408966064453,0.01784689724445343,-28.86036838,34,0.014423501677811146,14.77,136054,8808,136155,3935,0.0005,0.01
0.4732460677623749,25.282386779785156,0.0793122947216034,-28.80817261,34,0.014615979976952076,14.99,136117,8812,136218,3937,0.0005,0.01
0.483825147151947,25.03203582763672,0.07248333096504211,-28.832002439999997,34,0.014849384315311909,14.99,136177,8816,136278,3939,0.0005,0.01
-1.2719956636428833,24.838321685791016,0.0628151074051857,-28.967912439999996,34,0.014708091504871845,14.93,136230,8820,136331,3940,0.0005,0.01
-0.04187065362930298,24.63872528076172,0.01971523091197014,-28.742779829999996,34,0.014642194844782352,15.07,136308,8824,136409,3942,0.0005,0.01
-0.7717708945274353,24.940019607543945,0.07399117201566696,-29.23265898,34,0.01455835159868002,15.07,136372,8828,136473,3944,0.0005,0.01
0.43873727321624756,25.00628662109375,0.021807443350553513,-29.183297880000005,34,0.014501332305371761,15.04,136437,8832,136538,3945,0.0005,0.01
-0.5310155749320984,24.817712783813477,0.02851010486483574,-28.90193754,34,0.014548705890774727,15.23,136496,8836,136597,3947,0.0005,0.01
-0.241603285074234,25.02965545654297,0.030287714675068855,-28.743272490000003,34,0.014286478981375694,15.15,136554,8840,136655,3949,0.0005,0.01
1.242730736732483,24.830923080444336,0.01796090602874756,-29.012275529999997,34,0.014393902383744717,14.93,136604,8844,136705,3950,0.0005,0.01
-0.7597465515136719,24.405105590820312,0.05373672395944595,-28.867378130000002,34,0.014722315594553947,15.12,136664,8848,136765,3951,0.0005,0.01
0.34659823775291443,25.1479549407959,0.025380689650774002,-28.86005977,34,0.01484751421958208,15.1,136714,8852,136815,3953,0.0005,0.01
-0.3236084580421448,24.5008544921875,0.039171166718006134,-29.053595070000007,34,0.014900310896337032,15.0,136756,8856,136857,3954,0.0005,0.01
0.9788116216659546,24.73615837097168,0.04012047499418259,-28.797596909999996,34,0.014951890334486961,14.94,136818,8860,136919,3955,0.0005,0.01
0.14312036335468292,24.84689712524414,0.027646983042359352,-28.69472578000001,34,0.015353788621723652,15.1,136884,8864,136985,3957,0.0005,0.01
-0.7503061294555664,25.914161682128906,0.05875946208834648,-28.77209812,34,0.015635181218385696,15.08,136950,8868,137051,3959,0.0005,0.01
0.7743133902549744,24.8247013092041,0.043377891182899475,-28.654020029999998,34,0.015340271405875683,15.03,137011,8872,137112,3961,0.0005,0.01
-0.02408468723297119,24.925765991210938,0.04764367640018463,-28.425540979999997,34,0.015977684408426285,15.19,137085,8876,137186,3963,0.0005,0.01
0.6157466769218445,24.48462677001953,0.07695742696523666,-28.289924409999998,34,0.015527219511568546,15.2,137149,8880,137250,3964,0.0005,0.01
0.1412610113620758,24.749767303466797,0.04399237781763077,-28.421161789999996,34,0.015784423798322678,15.09,137210,8884,137311,3966,0.0005,0.01
0.24150025844573975,26.02947235107422,0.12544409930706024,-28.290876460000003,34,0.015902798622846603,15.14,137272,8888,137373,3967,0.0005,0.01
0.5767265558242798,24.745162963867188,0.12886585295200348,-28.29130095,34,0.015658892691135406,15.15,137322,8892,137423,3969,0.0005,0.01
0.2914082109928131,25.433774948120117,0.05114933103322983,-28.574522829999996,34,0.015866903588175774,15.1,137375,8896,137476,3970,0.0005,0.01
-0.9607192277908325,25.24461555480957,0.038803569972515106,-28.69254586,34,0.015472151339054108,15.0,137433,8900,137534,3971,0.0005,0.01
1.105780839920044,24.98121452331543,0.09189565479755402,-29.053681609999998,34,0.01553041860461235,14.98,137493,8904,137594,3973,0.0005,0.0
-1.572378396987915,25.581790924072266,0.01815219223499298,-29.033346089999995,34,0.01564865931868553,15.0,137554,8908,137655,3975,0.0005,0.0
-1.5203112363815308,24.806629180908203,0.03364933282136917,-28.73476788,34,0.015424343757331371,15.01,137618,8912,137719,3976,0.0005,0.0
0.48039710521698,25.3468074798584,0.012214074842631817,-28.52896233,34,0.015215066261589527,15.08,137685,8916,137786,3978,0.0005,0.0
-1.0448906421661377,25.27564811706543,0.016899719834327698,-28.269501919999996,34,0.01508028618991375,15.19,137749,8920,137850,3980,0.0005,0.0
0.07000605762004852,24.754379272460938,0.050811897963285446,-28.393723930000007,34,0.014796119183301926,15.11,137819,8924,137920,3982,0.0005,0.0
0.5019404292106628,25.029769897460938,0.04253198951482773,-27.941474560000007,34,0.014924231916666031,15.19,137891,8928,137992,3984,0.0005,0.0
0.3771152198314667,25.030935287475586,0.04240250587463379,-28.075111779999997,34,0.015103581361472607,15.12,137949,8932,138050,3985,0.0005,0.0
0.46817806363105774,25.220378875732422,0.04180048778653145,-27.95333936,34,0.015587590634822845,15.21,138017,8936,138118,3987,0.0005,0.0
-0.6644465923309326,24.591754913330078,0.04643711820244789,-28.20380905,34,0.015766024589538574,15.14,138068,8940,138169,3989,0.0005,0.0
0.421970009803772,25.213912963867188,0.07011447846889496,-28.128169179999997,34,0.015482423827052116,15.23,138127,8944,138228,3990,0.0005,0.0
-0.3442821800708771,25.134103775024414,0.02690283954143524,-27.99427336,34,0.015669850632548332,15.19,138183,8948,138284,3992,0.0005,0.0
-1.3301242589950562,25.219615936279297,0.0213124081492424,-27.892447329999996,34,0.015529359690845013,15.41,138255,8952,138356,3994,0.0005,0.0
0.16093681752681732,24.686321258544922,0.04770719259977341,-27.809622419999997,34,0.015177697874605656,15.61,138317,8956,138418,3995,0.0005,0.0
-0.3948090076446533,24.962554931640625,0.027626249939203262,-28.068171850000002,34,0.015452737919986248,15.52,138370,8960,138471,3997,0.0005,0.0
-0.28361988067626953,26.067602157592773,0.025175735354423523,-27.90503416,34,0.015276291407644749,15.38,138422,8964,138523,3998,0.0005,0.0
0.5280835628509521,24.70648193359375,0.06071387231349945,-28.048610369999995,34,0.015407627448439598,15.23,138473,8968,138574,3999,0.0005,0.0
-0.6661473512649536,25.074676513671875,0.05596843361854553,-28.147962970000002,34,0.015482786111533642,15.14,138525,8972,138626,4000,0.0005,0.0
0.06078056991100311,24.47410774230957,0.030239226296544075,-28.534682170000007,34,0.015171662904322147,14.91,138576,8976,138677,4002,0.0005,0.0
-0.011566899716854095,25.351940155029297,0.02088986709713936,-28.89829359000001,34,0.015610381960868835,14.84,138633,8980,138734,4003,0.0005,0.0
-0.23034828901290894,24.476531982421875,0.024014735594391823,-29.02086667,34,0.015477878041565418,14.78,138688,8984,138789,4005,0.0005,0.0
0.35713887214660645,25.331817626953125,0.035767391324043274,-29.02413792,34,0.0157688669860363,14.78,138750,8988,138851,4006,0.0005,0.0
0.7640362977981567,24.807437896728516,0.05422384291887283,-28.65174865,34,0.015528582036495209,15.0,138822,8992,138923,4008,0.0005,0.0
0.16264893114566803,25.4641170501709,0.022161172702908516,-28.416960250000002,34,0.015576891601085663,15.14,138889,8996,138990,4010,0.0005,0.0
0.2751525640487671,24.450092315673828,0.0255607757717371,-28.285741299999998,34,0.015772197395563126,15.18,138951,9000,139052,4012,0.0005,0.0
0.5615679621696472,24.979549407958984,0.04725709557533264,-28.122969320000003,34,0.01609242893755436,15.26,139019,9004,139120,4014,0.0005,0.0
-0.06421136856079102,24.892513275146484,0.012379275634884834,-28.118070490000004,34,0.016343414783477783,15.22,139076,9008,139177,4016,0.0005,0.0
-0.12327218055725098,24.473737716674805,0.06835639476776123,-28.11432368,34,0.016202501952648163,15.2,139138,9012,139239,4017,0.0005,0.0
-0.8192030787467957,24.78042221069336,0.04013323783874512,-28.36412706,34,0.016085445880889893,15.08,139193,9016,139294,4019,0.0005,0.0
0.3754218518733978,24.728790283203125,0.058972734957933426,-28.23248039,34,0.015824493020772934,15.12,139261,9020,139362,4021,0.0005,0.0
-1.384387731552124,24.969348907470703,0.033489130437374115,-28.471506920000003,34,0.015616814605891705,15.04,139323,9024,139424,4022,0.0005,0.0
0.32317712903022766,24.57802963256836,0.019359806552529335,-28.96311485,34,0.01533274631947279,14.81,139372,9028,139473,4024,0.0005,0.0
-0.4671838581562042,25.87163543701172,0.0836685374379158,-28.84582012,34,0.015562161803245544,14.85,139434,9032,139535,4025,0.0005,0.0
