rollout/ep_len_mean,train/critic_loss,train/learning_rate,train/ent_coef_loss,rollout/ep_rew_mean,time/fps,train/ent_coef,time/total_timesteps,train/actor_loss,time/time_elapsed,rollout/success_rate,time/episodes,train/n_updates
15.85,0.09703481197357178,0.0005,-0.1433207392692566,-28.4439206,54,0.024855727329850197,633973,19.426809310913086,11615,0.13,40700,633872
15.84,0.64382004737854,0.0005,-1.6995489597320557,-28.789291089999995,54,0.024526627734303474,634031,17.955005645751953,11616,0.12,40704,633930
15.66,0.1377866566181183,0.0005,-0.9384849071502686,-28.736107089999997,54,0.02431458607316017,634081,18.886659622192383,11618,0.12,40708,633980
15.67,0.3106878995895386,0.0005,-0.4032282829284668,-29.005472219999998,54,0.024215364828705788,634146,18.50136947631836,11620,0.11,40712,634045
15.67,0.5680975317955017,0.0005,0.700815737247467,-29.079226879999997,54,0.02426101267337799,634205,17.868249893188477,11621,0.11,40716,634104
15.68,0.2572217583656311,0.0005,0.2859188914299011,-29.237723549999995,54,0.024363230913877487,634262,19.894481658935547,11623,0.11,40720,634161
15.63,1.2622212171554565,0.0005,1.0743398666381836,-29.01467407,54,0.024553554132580757,634320,16.646625518798828,11625,0.12,40724,634219
15.56,0.5483723282814026,0.0005,0.3259502351284027,-29.319097360000004,54,0.02414616569876671,634388,17.21084213256836,11627,0.11,40728,634287
15.45,0.2767970561981201,0.0005,-0.05215810239315033,-29.633289340000005,54,0.023884212598204613,634439,18.84249496459961,11628,0.11,40732,634338
15.49,1.898594617843628,0.0005,-0.21728691458702087,-30.300875820000005,54,0.02352491393685341,634519,18.640865325927734,11631,0.09,40736,634418
15.58,0.4461517930030823,0.0005,0.8462852239608765,-30.36171205,54,0.023430058732628822,634601,19.041465759277344,11633,0.09,40740,634500
15.7,0.12184283882379532,0.0005,-0.6883782744407654,-30.62127801,54,0.023968787863850594,634675,17.60205078125,11635,0.08,40744,634574
15.69,0.5906344652175903,0.0005,0.28778275847435,-30.76295098,54,0.023985417559742928,634734,16.81027603149414,11637,0.08,40748,634633
15.69,0.28558969497680664,0.0005,0.4297172427177429,-30.630272839999996,54,0.02435874752700329,634790,18.46786117553711,11639,0.09,40752,634689
15.71,0.374595582485199,0.0005,0.8469558954238892,-30.441219220000004,54,0.02477073483169079,634855,18.820648193359375,11641,0.09,40756,634754
15.71,0.612304151058197,0.0005,-0.7029623985290527,-30.466035540000004,54,0.025027994066476822,634931,18.176246643066406,11643,0.09,40760,634830
15.71,0.41187363862991333,0.0005,-0.5443369150161743,-30.95660273,54,0.025086062029004097,634993,18.95928382873535,11645,0.07,40764,634892
15.75,0.48356547951698303,0.0005,-0.12494200468063354,-30.899375390000003,54,0.024771666154265404,635056,17.262863159179688,11647,0.07,40768,634955
15.77,0.3453443646430969,0.0005,0.181769460439682,-31.16893907,54,0.02491970919072628,635129,18.997058868408203,11649,0.06,40772,635028
15.79,0.8583754301071167,0.0005,-0.5117417573928833,-30.993697009999995,54,0.025295060127973557,635187,18.530029296875,11651,0.06,40776,635086
15.57,0.2504282593727112,0.0005,-0.4527670443058014,-31.061944020000002,54,0.02498062513768673,635243,19.455493927001953,11653,0.06,40780,635142
15.62,0.11533496528863907,0.0005,0.1751432865858078,-30.933330779999995,54,0.025344010442495346,635306,17.857162475585938,11654,0.06,40784,635205
15.78,0.3346390724182129,0.0005,0.6036801338195801,-30.648475010000002,54,0.025079770013689995,635378,19.456676483154297,11657,0.07,40788,635277
15.83,0.39015230536460876,0.0005,0.20780619978904724,-30.66381875,54,0.025291549041867256,635436,18.632003784179688,11658,0.07,40792,635335
15.81,0.34603798389434814,0.0005,-0.06963828206062317,-30.379483390000004,54,0.025493649765849113,635497,18.223739624023438,11660,0.08,40796,635396
15.97,0.6571546792984009,0.0005,0.2281467467546463,-30.215767800000002,54,0.025869792327284813,635570,19.475730895996094,11662,0.09,40800,635469
16.09,1.2263338565826416,0.0005,0.5683544874191284,-30.514125980000006,54,0.025330275297164917,635640,18.549175262451172,11664,0.08,40804,635539
16.21,0.66363525390625,0.0005,0.9982324242591858,-30.314945750000003,54,0.025305157527327538,635702,19.90853500366211,11666,0.09,40808,635601
16.25,0.550786554813385,0.0005,0.37726521492004395,-30.038151639999995,54,0.026402423158288002,635771,18.909975051879883,11668,0.1,40812,635670
16.28,0.1359848976135254,0.0005,-0.7645052671432495,-30.19598903,54,0.026591038331389427,635833,18.843311309814453,11670,0.1,40816,635732
16.3,1.3682425022125244,0.0005,-0.5083707571029663,-30.13346192,54,0.026383712887763977,635892,19.64107322692871,11672,0.1,40820,635791
16.44,0.17407400906085968,0.0005,-0.20550376176834106,-30.224972400000002,54,0.025847500190138817,635964,17.79688262939453,11674,0.09,40824,635863
16.37,1.2292697429656982,0.0005,-0.756682276725769,-30.292982409999993,54,0.025508606806397438,636025,17.279647827148438,11676,0.08,40828,635924
16.45,0.3033899664878845,0.0005,0.1354861557483673,-29.963410930000006,54,0.02534722536802292,636084,17.940773010253906,11678,0.08,40832,635983
16.21,0.1574680209159851,0.0005,0.17393793165683746,-29.613541839999996,54,0.025420939549803734,636140,17.16924285888672,11679,0.09,40836,636039
16.08,0.3286457061767578,0.0005,0.2774242162704468,-29.660640849999997,54,0.025177735835313797,636209,19.885223388671875,11681,0.09,40840,636108
15.97,0.39479589462280273,0.0005,-0.415939599275589,-29.447992520000003,54,0.02495906688272953,636272,17.35930824279785,11683,0.09,40844,636171
15.99,0.16269944608211517,0.0005,0.7876860499382019,-29.227790580000004,54,0.024485738947987556,636333,19.50040054321289,11685,0.09,40848,636232
16.09,0.4119687080383301,0.0005,-0.17010682821273804,-29.387197340000004,54,0.02432362176477909,636399,18.54378890991211,11687,0.08,40852,636298
16.12,0.2503059208393097,0.0005,-0.5865146517753601,-29.550523130000002,54,0.023626206442713737,636467,16.972469329833984,11689,0.08,40856,636366
15.97,1.4108606576919556,0.0005,-1.0006457567214966,-29.9149193,54,0.023019462823867798,636528,18.484067916870117,11691,0.07,40860,636427
16.03,0.9797190427780151,0.0005,0.32620003819465637,-29.96503429,54,0.023115629330277443,636596,18.131141662597656,11693,0.07,40864,636495
16.01,0.200618714094162,0.0005,-1.0099411010742188,-29.97961945,54,0.023281220346689224,636657,19.671310424804688,11695,0.07,40868,636556
15.97,0.11287377029657364,0.0005,-0.39700573682785034,-29.675586659999993,54,0.02329413592815399,636726,18.605369567871094,11697,0.08,40872,636625
16.17,0.8444336652755737,0.0005,0.16598303616046906,-29.820190280000002,54,0.023608373478055,636804,17.92868423461914,11699,0.08,40876,636703
16.49,1.945090889930725,0.0005,-0.5215874910354614,-29.56429799,54,0.023611780256032944,636892,17.527332305908203,11702,0.09,40880,636791
16.44,1.2203683853149414,0.0005,-0.46362465620040894,-29.664945660000004,54,0.023736819624900818,636950,19.231307983398438,11703,0.09,40884,636849
16.42,0.4333496689796448,0.0005,0.34882259368896484,-29.646494239999996,54,0.023743724450469017,637020,18.692657470703125,11705,0.09,40888,636919
16.57,0.1640453040599823,0.0005,0.2670880854129791,-29.740795839999997,54,0.023855537176132202,637093,18.681703567504883,11708,0.09,40892,636992
16.54,0.8312288522720337,0.0005,0.36716192960739136,-30.035060039999998,54,0.02413170225918293,637151,19.020339965820312,11709,0.08,40896,637050
16.6,1.1454907655715942,0.0005,-0.18905478715896606,-29.942605090000008,54,0.024507643654942513,637230,18.55813217163086,11712,0.08,40900,637129
16.45,1.2071079015731812,0.0005,-0.029933035373687744,-29.89643384,54,0.02471107989549637,637285,17.774986267089844,11713,0.08,40904,637184
16.65,0.36398595571517944,0.0005,0.2510976195335388,-30.043566719999998,54,0.02497408352792263,637367,19.41073226928711,11716,0.08,40908,637266
16.64,1.5076961517333984,0.0005,0.05655506253242493,-30.36347124,54,0.02563025802373886,637435,18.38788604736328,11718,0.07,40912,637334
16.79,0.5564873218536377,0.0005,-0.6478012800216675,-30.266930929999997,54,0.025507640093564987,637512,18.34324836730957,11720,0.07,40916,637411
16.9,0.1741413176059723,0.0005,0.2866356670856476,-30.276368299999998,54,0.025572242215275764,637582,18.732135772705078,11722,0.07,40920,637481
16.78,0.7345072031021118,0.0005,0.2715784013271332,-30.071476409999992,54,0.02654692530632019,637642,18.664745330810547,11724,0.08,40924,637541
16.79,0.0889831930398941,0.0005,0.24555063247680664,-30.206640599999997,54,0.027177244424819946,637704,19.223793029785156,11726,0.08,40928,637603
16.87,0.31778204441070557,0.0005,-0.01785866916179657,-30.45138894,54,0.0271918922662735,637771,18.59467315673828,11728,0.08,40932,637670
16.81,0.308322548866272,0.0005,-0.49418216943740845,-30.571047699999998,54,0.026935722678899765,637821,18.17788314819336,11729,0.07,40936,637720
16.77,0.38601428270339966,0.0005,0.3363606929779053,-30.89587485,54,0.026571879163384438,637886,18.162200927734375,11731,0.06,40940,637785
16.81,0.3807952404022217,0.0005,-0.8012058138847351,-31.06416449,54,0.0262382123619318,637953,19.52768325805664,11733,0.06,40944,637852
16.87,0.28069472312927246,0.0005,-0.8971752524375916,-31.011810679999993,54,0.02533368021249771,638020,18.791393280029297,11735,0.07,40948,637919
16.9,0.07258929312229156,0.0005,-0.9906686544418335,-31.084855449999996,54,0.02436187118291855,638089,19.062498092651367,11737,0.07,40952,637988
17.05,0.1642918586730957,0.0005,-0.7659797668457031,-31.11122516,54,0.02368674799799919,638172,17.73700523376465,11740,0.07,40956,638071
17.08,2.0244808197021484,0.0005,0.1752031445503235,-30.985369480000003,54,0.023192811757326126,638236,18.761171340942383,11742,0.07,40960,638135
17.0,1.7462083101272583,0.0005,-0.42471423745155334,-30.890177320000006,54,0.023436741903424263,638296,20.030384063720703,11743,0.07,40964,638195
17.12,0.16943439841270447,0.0005,0.37141507863998413,-30.950403279999993,54,0.02387666329741478,638369,19.036428451538086,11746,0.07,40968,638268
17.14,1.822039008140564,0.0005,1.1880003213882446,-31.037914520000005,54,0.024317456409335136,638440,19.896533966064453,11748,0.07,40972,638339
17.07,1.8922255039215088,0.0005,0.6206739544868469,-30.79116789,54,0.024975603446364403,638511,19.873512268066406,11750,0.08,40976,638410
16.82,0.26445162296295166,0.0005,-0.0902465283870697,-30.818482449999998,54,0.025354618206620216,638574,18.24087905883789,11752,0.07,40980,638473
16.89,0.45788127183914185,0.0005,0.3427988886833191,-30.73557155,54,0.025462688878178596,638639,19.93462371826172,11754,0.07,40984,638538
16.9,0.3855854272842407,0.0005,-0.46552473306655884,-30.500347950000005,54,0.025579296052455902,638710,18.628835678100586,11756,0.08,40988,638609
16.86,0.2847942113876343,0.0005,0.32602787017822266,-30.26068559,54,0.025534547865390778,638779,19.0157527923584,11757,0.09,40992,638678
16.94,0.12491925805807114,0.0005,0.4673302471637726,-29.79520261,54,0.02548864483833313,638845,18.737152099609375,11759,0.1,40996,638744
16.85,0.18594884872436523,0.0005,-0.32392218708992004,-29.97369784,54,0.024788036942481995,638915,17.106895446777344,11761,0.09,41000,638814
17.04,0.25446078181266785,0.0005,-0.7672677040100098,-29.764514739999996,54,0.023955916985869408,638989,19.830236434936523,11763,0.1,41004,638888
16.81,0.3239048421382904,0.0005,0.0223996639251709,-29.53440299,54,0.023417342454195023,639048,19.512418746948242,11764,0.1,41008,638947
16.85,0.4180799126625061,0.0005,0.07691225409507751,-29.45234286,54,0.023715130984783173,639120,17.64240074157715,11766,0.1,41012,639019
16.75,0.2229340374469757,0.0005,-0.445616215467453,-29.505125270000004,54,0.02342669665813446,639187,18.880409240722656,11768,0.1,41016,639086
16.68,0.9393833875656128,0.0005,-0.3542781472206116,-29.211912480000002,54,0.023572038859128952,639250,16.556671142578125,11770,0.11,41020,639149
16.88,0.4271964132785797,0.0005,0.665184497833252,-29.300327530000004,54,0.023274555802345276,639330,18.325565338134766,11773,0.11,41024,639229
16.85,0.26058799028396606,0.0005,0.8196830153465271,-29.323417910000003,54,0.023654118180274963,639389,18.679763793945312,11774,0.11,41028,639288
16.84,0.515181839466095,0.0005,-0.3150216341018677,-29.210348319999998,54,0.024213330820202827,639455,19.32425308227539,11776,0.11,41032,639354
16.87,0.3005802631378174,0.0005,0.6550412774085999,-29.04691292,54,0.02452375739812851,639508,17.77593994140625,11778,0.12,41036,639407
16.95,0.1997714340686798,0.0005,0.09295142441987991,-28.923110089999994,54,0.02472151629626751,639581,19.268360137939453,11780,0.12,41040,639480
16.98,0.6031740307807922,0.0005,-0.10994702577590942,-29.00962304,54,0.02473439648747444,639651,18.58810806274414,11782,0.12,41044,639550
16.93,0.5357950329780579,0.0005,-0.7545110583305359,-29.22175595,54,0.024414539337158203,639713,17.57752227783203,11784,0.11,41048,639612
16.9,0.6694199442863464,0.0005,-0.1883709579706192,-29.111492749999996,54,0.02390170656144619,639779,18.554882049560547,11786,0.11,41052,639678
16.66,0.7713046073913574,0.0005,-0.18554013967514038,-28.944693259999994,54,0.024005796760320663,639838,18.186613082885742,11788,0.11,41056,639737
16.76,0.13969197869300842,0.0005,-0.18487244844436646,-28.96636257,54,0.024083593860268593,639912,17.786128997802734,11790,0.11,41060,639811
16.93,1.5840861797332764,0.0005,-0.42830079793930054,-29.168362309999992,54,0.023806611075997353,639989,18.253490447998047,11792,0.11,41064,639888
17.05,0.7612008452415466,0.0005,0.011661320924758911,-28.98015043,54,0.02410552091896534,640074,18.660682678222656,11804,0.12,41068,639973
16.96,0.2163194715976715,0.0005,-1.0679655075073242,-28.97114666,54,0.024343207478523254,640136,18.76343536376953,11805,0.12,41072,640035
17.07,1.559244155883789,0.0005,-0.29426875710487366,-29.224198970000003,54,0.024625452235341072,640218,20.0900821685791,11806,0.11,41076,640117
17.16,1.0401570796966553,0.0005,1.071843147277832,-29.086112349999997,54,0.025574248284101486,640290,18.580841064453125,11807,0.12,41080,640189
17.21,0.2639424502849579,0.0005,0.275072306394577,-28.976774480000003,54,0.026330728083848953,640360,19.594005584716797,11808,0.13,41084,640259
17.27,0.6719685792922974,0.0005,-0.09286464750766754,-29.36281801,54,0.027189038693904877,640437,18.546817779541016,11809,0.11,41088,640336
17.37,0.43457430601119995,0.0005,0.12460869550704956,-29.283444039999996,54,0.027462568134069443,640516,17.95664405822754,11811,0.11,41092,640415
17.33,1.0575506687164307,0.0005,-0.737730085849762,-29.702179349999998,54,0.027279788628220558,640578,18.64987564086914,11812,0.1,41096,640477
17.38,0.8926006555557251,0.0005,-0.8695647716522217,-29.711730359999997,54,0.026225952431559563,640653,18.114866256713867,11813,0.1,41100,640552
17.38,0.27889499068260193,0.0005,-0.75041663646698,-29.685814710000002,54,0.025679465383291245,640727,19.55913734436035,11814,0.1,41104,640626
17.6,0.6845600605010986,0.0005,0.08821871876716614,-29.526290120000002,54,0.025052841752767563,640808,19.264480590820312,11815,0.11,41108,640707
17.54,2.528623580932617,0.0005,-0.7737985849380493,-29.535892129999997,54,0.024469947442412376,640874,18.01873016357422,11816,0.11,41112,640773
17.69,0.4207955300807953,0.0005,0.03874345123767853,-29.471816309999998,54,0.024145739153027534,640956,19.555633544921875,11817,0.11,41116,640855
17.8,0.3919728994369507,0.0005,0.2209133356809616,-29.639093489999997,54,0.024449368938803673,641030,19.615806579589844,11819,0.11,41120,640929
17.58,0.5244321823120117,0.0005,-0.24063920974731445,-29.545762440000004,54,0.025053929537534714,641088,17.853490829467773,11819,0.11,41124,640987
17.8,0.27549490332603455,0.0005,-0.4035261273384094,-29.07705015,54,0.024510160088539124,641169,18.779495239257812,11821,0.13,41128,641068
17.95,0.17830821871757507,0.0005,-0.9991135597229004,-28.560084879999994,54,0.024166449904441833,641250,19.513153076171875,11822,0.15,41132,641149
18.01,0.3956280052661896,0.0005,0.05804245173931122,-28.82205458,54,0.024157796055078506,641309,18.990991592407227,11823,0.14,41136,641208
17.91,0.9004523754119873,0.0005,0.8891826868057251,-28.62399332,54,0.024756278842687607,641372,19.005346298217773,11824,0.15,41140,641271
17.78,2.1636288166046143,0.0005,-0.1399143934249878,-28.445793149999997,54,0.025287896394729614,641429,18.397647857666016,11825,0.15,41144,641328
17.77,0.5417738556861877,0.0005,-0.45520278811454773,-28.14541059,54,0.02523702010512352,641490,18.677410125732422,11826,0.16,41148,641389
17.74,0.4287211298942566,0.0005,-0.7270461916923523,-28.192265589999998,54,0.02498958259820938,641553,17.366540908813477,11827,0.16,41152,641452
17.76,0.17760121822357178,0.0005,0.5919930934906006,-28.020319830000002,54,0.024741174653172493,641614,18.19673728942871,11828,0.17,41156,641513
17.64,0.5734184980392456,0.0005,0.14991526305675507,-27.52705336,54,0.02500326558947563,641676,18.99059295654297,11829,0.19,41160,641575
17.69,1.42022705078125,0.0005,-0.4044904410839081,-27.47094769,54,0.025038165971636772,641758,18.938007354736328,11830,0.19,41164,641657
17.39,0.13432270288467407,0.0005,-0.5490773320198059,-27.547277799999996,54,0.024763505905866623,641813,17.331283569335938,11831,0.18,41168,641712
17.36,0.353895902633667,0.0005,0.05174541473388672,-27.639694419999998,54,0.02415875345468521,641872,17.35840606689453,11832,0.17,41172,641771
17.25,0.6425788402557373,0.0005,1.0150237083435059,-27.265316170000006,54,0.024249473586678505,641943,19.607038497924805,11833,0.18,41176,641842
17.43,0.17365489900112152,0.0005,-0.37283217906951904,-27.562329360000003,54,0.024634219706058502,642033,19.76600456237793,11834,0.17,41180,641932
17.36,0.47939473390579224,0.0005,0.716769278049469,-27.801781050000002,54,0.02483336627483368,642096,18.721790313720703,11835,0.16,41184,641995
17.24,1.4532749652862549,0.0005,0.3830702006816864,-27.778103970000007,54,0.024963177740573883,642161,19.01172637939453,11836,0.16,41188,642060
17.11,0.5727965235710144,0.0005,-0.036442339420318604,-27.962719080000003,54,0.024619201198220253,642227,19.1614990234375,11837,0.15,41192,642126
17.16,0.5098927021026611,0.0005,-0.6474992632865906,-27.935448120000004,54,0.024478182196617126,642294,17.560455322265625,11838,0.15,41196,642193
17.22,0.776058554649353,0.0005,0.6806097030639648,-27.44140019,54,0.024666080251336098,642375,17.67574691772461,11839,0.17,41200,642274
17.07,0.7132391929626465,0.0005,-0.4223443865776062,-27.434261549999995,54,0.02456463873386383,642434,18.381072998046875,11840,0.17,41204,642333
16.84,0.9315989017486572,0.0005,-0.33411675691604614,-27.828070110000002,54,0.023945050314068794,642492,17.637535095214844,11841,0.15,41208,642391
16.81,0.60225510597229,0.0005,0.22705382108688354,-27.792648299999996,54,0.023608149960637093,642555,18.795969009399414,11842,0.15,41212,642454
16.79,1.4575260877609253,0.0005,-1.266185998916626,-27.51770494,54,0.023603251203894615,642635,17.632713317871094,11843,0.16,41216,642534
16.71,0.5521905422210693,0.0005,-1.3203824758529663,-27.35815755,54,0.023215830326080322,642701,16.921546936035156,11844,0.16,41220,642600
16.76,0.46550244092941284,0.0005,0.3606249690055847,-27.6521582,54,0.02300116792321205,642764,18.746618270874023,11845,0.15,41224,642663
16.7,0.08854609727859497,0.0005,-0.4304691553115845,-27.960076320000002,54,0.02308586798608303,642839,19.924732208251953,11846,0.14,41228,642738
16.55,1.0696864128112793,0.0005,0.4059024155139923,-28.07034483,54,0.02312253788113594,642905,18.919445037841797,11847,0.13,41232,642804
16.53,0.19902139902114868,0.0005,-0.053573742508888245,-27.882410430000004,54,0.023147033527493477,642962,19.492237091064453,11848,0.14,41236,642861
16.58,0.10387949645519257,0.0005,0.5101760625839233,-27.77736427,54,0.023112069815397263,643030,18.377307891845703,11849,0.14,41240,642929
16.77,0.6795417666435242,0.0005,-0.43638235330581665,-27.639739729999995,54,0.023124096915125847,643106,18.703922271728516,11850,0.15,41244,643005
16.89,1.1990127563476562,0.0005,-0.014035709202289581,-27.117188539999997,54,0.022850001230835915,643179,18.99962615966797,11852,0.17,41248,643078
16.84,0.1471070647239685,0.0005,-0.5678375959396362,-26.85215833,54,0.022882303223013878,643237,18.474079132080078,11852,0.18,41252,643136
16.84,0.5124168992042542,0.0005,1.2031726837158203,-26.752544160000003,54,0.02336561121046543,643298,20.399215698242188,11853,0.18,41256,643197
17.0,0.17075642943382263,0.0005,-0.1944863647222519,-26.775422040000002,54,0.02339601330459118,643376,18.857879638671875,11855,0.18,41260,643275
16.83,0.2596737742424011,0.0005,-0.06307275593280792,-26.682467370000005,54,0.023082615807652473,643441,18.88026237487793,11856,0.18,41264,643340
16.97,0.6161603927612305,0.0005,-0.7230912446975708,-26.34971156,54,0.023225896060466766,643510,18.52643585205078,11857,0.2,41268,643409
17.0,0.5004616975784302,0.0005,0.8409615755081177,-26.370397180000005,54,0.02299131453037262,643572,20.409154891967773,11858,0.2,41272,643471
16.95,1.6072447299957275,0.0005,0.04427120089530945,-26.225397030000003,54,0.022771503776311874,643638,19.17991828918457,11859,0.21,41276,643537
16.68,0.5334151387214661,0.0005,-0.34709978103637695,-26.241716280000002,54,0.02261296659708023,643701,16.4946231842041,11860,0.21,41280,643600
16.71,0.09158018231391907,0.0005,0.6621877551078796,-25.93084124,54,0.023228343576192856,643767,18.570938110351562,11861,0.22,41284,643666
16.76,1.454050898551941,0.0005,0.3434949815273285,-25.822199660000003,54,0.023730270564556122,643837,18.67310333251953,11862,0.23,41288,643736
16.79,2.2545742988586426,0.0005,0.06678873300552368,-26.032288080000008,54,0.023899603635072708,643906,18.609474182128906,11863,0.23,41292,643805
16.83,0.35043662786483765,0.0005,-0.11945170164108276,-25.845076759999998,54,0.02408740669488907,643977,19.98181915283203,11864,0.24,41296,643876
16.66,0.14193245768547058,0.0005,0.26786983013153076,-26.27184837,54,0.02444850653409958,644041,17.721677780151367,11865,0.22,41300,643940
16.87,0.13211658596992493,0.0005,0.007377207279205322,-26.264508310000007,54,0.024471011012792587,644121,17.39944076538086,11866,0.22,41304,644020
17.1,0.14345814287662506,0.0005,0.061808377504348755,-26.128656609999997,54,0.024069150909781456,644202,18.973066329956055,11867,0.23,41308,644101
17.28,0.30192017555236816,0.0005,0.7877515554428101,-26.00483624,54,0.02344527468085289,644283,18.2101993560791,11869,0.24,41312,644182
17.08,0.8634312152862549,0.0005,1.0743683576583862,-26.112673140000005,54,0.02370297908782959,644343,18.308040618896484,11869,0.24,41316,644242
16.95,0.1858372688293457,0.0005,-0.490239679813385,-26.40999553,54,0.02400065027177334,644396,17.986209869384766,11870,0.23,41320,644295
16.93,1.6645302772521973,0.0005,-0.5465842485427856,-26.422740490000006,54,0.02372998371720314,644457,17.796789169311523,11871,0.23,41324,644356
17.06,0.5716431140899658,0.0005,-0.11377638578414917,-26.385629429999994,54,0.022877952083945274,644545,19.76665687561035,11873,0.23,41328,644444
17.22,1.5544989109039307,0.0005,1.65401029586792,-26.595143809999996,54,0.023016292601823807,644627,19.944549560546875,11874,0.23,41332,644526
17.27,0.9782698154449463,0.0005,-0.025462836027145386,-26.83939996,54,0.023987259715795517,644689,18.52889633178711,11875,0.22,41336,644588
17.36,0.5228650569915771,0.0005,0.3498997986316681,-27.046398640000003,54,0.024808038026094437,644766,17.700244903564453,11876,0.22,41340,644665
17.47,1.6963906288146973,0.0005,0.584877610206604,-26.578795509999996,54,0.025552824139595032,644853,18.259292602539062,11877,0.24,41344,644752
17.5,0.37621498107910156,0.0005,-0.4097329378128052,-27.155637470000002,54,0.025991901755332947,644929,18.77220344543457,11878,0.22,41348,644828
17.61,0.47907349467277527,0.0005,-0.9826108813285828,-27.412768930000002,54,0.025998463854193687,644998,19.604917526245117,11879,0.21,41352,644897
17.59,0.46373888850212097,0.0005,-0.6447469592094421,-27.690359240000003,54,0.02604128047823906,645057,19.602272033691406,11880,0.2,41356,644956
17.67,1.4268403053283691,0.0005,0.5728767514228821,-27.467335439999996,54,0.026556020602583885,645143,18.841835021972656,11882,0.21,41360,645042
17.68,0.34922724962234497,0.0005,-0.9517481923103333,-27.454476080000003,54,0.025933317840099335,645209,20.530982971191406,11883,0.21,41364,645108
17.64,1.7107915878295898,0.0005,-0.7576889991760254,-27.70944943,54,0.02498328499495983,645274,17.264848709106445,11884,0.19,41368,645173
17.77,0.17514237761497498,0.0005,-0.36653614044189453,-27.249571409999998,54,0.024436693638563156,645349,19.257938385009766,11885,0.21,41372,645248
17.83,1.2208819389343262,0.0005,0.042406827211380005,-27.673392910000004,54,0.02430131658911705,645421,18.08844757080078,11886,0.19,41376,645320
17.87,0.5073415040969849,0.0005,0.3455979824066162,-27.37175861,54,0.024163665249943733,645488,18.51059341430664,11887,0.2,41380,645387
17.98,0.5501221418380737,0.0005,-0.5249286890029907,-27.378282339999995,54,0.023699859157204628,645565,18.443788528442383,11888,0.2,41384,645464
17.87,0.3056161403656006,0.0005,0.27680158615112305,-27.644315319999997,54,0.023368770256638527,645624,18.249441146850586,11889,0.19,41388,645523
17.9,1.2483315467834473,0.0005,0.07448934018611908,-27.22793031,54,0.022990722209215164,645696,18.067108154296875,11890,0.2,41392,645595
17.99,0.1813199371099472,0.0005,0.43272000551223755,-27.213065750000002,54,0.023269394412636757,645776,18.405550003051758,11891,0.2,41396,645675
17.91,0.16037100553512573,0.0005,0.5861586332321167,-26.666035009999995,54,0.023206954821944237,645832,19.983966827392578,11892,0.22,41400,645731
17.78,0.5035479068756104,0.0005,0.6053674221038818,-26.66121804999999,54,0.023670611903071404,645899,17.68865203857422,11893,0.22,41404,645798
17.66,0.8703114986419678,0.0005,-0.25046205520629883,-26.621220550000004,54,0.023813370615243912,645968,18.204769134521484,11894,0.22,41408,645867
17.65,1.9980605840682983,0.0005,0.35035327076911926,-26.668029219999998,54,0.023644132539629936,646048,20.066282272338867,11896,0.22,41412,645947
17.69,0.4127737283706665,0.0005,0.2658144533634186,-26.843760820000004,54,0.02407657913863659,646112,18.758872985839844,11897,0.21,41416,646011
17.79,0.18926042318344116,0.0005,-0.3869096636772156,-26.607165580000004,54,0.02370569109916687,646175,18.370222091674805,11898,0.22,41420,646074
18.03,0.1774282604455948,0.0005,-0.6466184854507446,-26.768135399999995,54,0.02294265665113926,646260,20.305530548095703,11899,0.22,41424,646159
17.74,0.27836111187934875,0.0005,-0.08444631844758987,-26.951352260000004,54,0.022568032145500183,646319,17.594993591308594,11900,0.21,41428,646218
17.63,0.3801648020744324,0.0005,0.11538808047771454,-27.005083769999995,54,0.022733543068170547,646390,17.820903778076172,11901,0.2,41432,646289
17.61,0.2861940860748291,0.0005,-0.1857871115207672,-26.982015999999998,54,0.02304612472653389,646450,18.80019760131836,11902,0.2,41436,646349
17.6,0.8333376049995422,0.0005,0.8696011304855347,-26.50273979,54,0.023264918476343155,646526,19.644445419311523,11903,0.21,41440,646425
17.4,0.41854172945022583,0.0005,0.6426073312759399,-26.915042260000003,54,0.023556066676974297,646593,19.008588790893555,11904,0.19,41444,646492
17.27,0.45102208852767944,0.0005,-0.08577386289834976,-27.088775310000003,54,0.023988179862499237,646656,19.86931800842285,11905,0.18,41448,646555
17.21,1.5765624046325684,0.0005,-0.02060345932841301,-27.09503639,54,0.02463153563439846,646719,17.36179542541504,11906,0.18,41452,646618
17.25,0.6534990668296814,0.0005,1.3047269582748413,-27.253211510000007,54,0.025135410949587822,646782,19.829538345336914,11907,0.18,41456,646681
17.03,0.3943408131599426,0.0005,0.35670849680900574,-28.05839604,54,0.025659220293164253,646846,19.195728302001953,11908,0.15,41460,646745
16.95,0.3948371410369873,0.0005,-0.1378343403339386,-27.896467450000003,54,0.02592543140053749,646904,20.54110336303711,11909,0.16,41464,646803
17.15,1.6849616765975952,0.0005,0.6040411591529846,-27.62897541,54,0.026415247470140457,646989,19.010345458984375,11910,0.18,41468,646888
17.03,0.8728266358375549,0.0005,0.5727444291114807,-28.240932309999994,54,0.02630314603447914,647052,17.37320899963379,11911,0.16,41472,646951
16.94,0.4676414132118225,0.0005,-0.6361785531044006,-27.736094540000003,54,0.026325717568397522,647115,18.936695098876953,11912,0.18,41476,647014
16.84,1.0414702892303467,0.0005,0.7629502415657043,-27.91566027,54,0.02623796835541725,647172,18.573917388916016,11913,0.17,41480,647071
